Node,SIR,Infected_sum
0,0.15447,0
1,0.15393,0
2,0.13124,0
3,0.14161,0
4,0.12175,0
5,0.08711,0
6,0.12488,0
7,0.12648,0
8,0.04625,0
9,0.15571,0
10,0.14377,0
11,0.12526,0
12,0.10258,0
13,0.10723,0
14,0.06041,0
15,0.08368,0
16,0.07837,0
17,0.04405,0
18,0.0862,0
19,0.1117,0
20,0.09587,0
21,0.12491,0
22,0.03653,0
23,0.05138,0
24,0.08181,0
25,0.01936,0
26,0.10569,0
27,0.13248,0
28,0.04643,0
29,0.09248,0
30,0.09571,0
31,0.08983,0
32,0.11181,0
33,0.08476,0
34,0.04399,0
35,0.07555,0
36,0.11651,0
37,0.09027,0
38,0.06074,0
39,0.06942,0
40,0.09331,0
41,0.08201,0
42,0.04084,0
43,0.07611,0
44,0.0791,0
45,0.06012,0
46,0.05142,0
47,0.08717,0
48,0.09373,0
49,0.05587,0
50,0.13217,0
51,0.07424,0
52,0.04444,0
53,0.03353,0
54,0.05323,0
55,0.08878,0
56,0.05785,0
57,0.05262,0
58,0.04121,0
59,0.08606,0
60,0.05042,0
61,0.07383,0
62,0.07916,0
63,0.04931,0
64,0.05896,0
65,0.08192,0
66,0.05433,0
67,0.03463,0
68,0.03904,0
69,0.04682,0
70,0.05577,0
71,0.04257,0
72,0.06844,0
73,0.07399,0
74,0.05448,0
75,0.04879,0
76,0.05373,0
77,0.0849,0
78,0.07328,0
79,0.04401,0
80,0.03988,0
81,0.06243,0
82,0.05943,0
83,0.05789,0
84,0.05944,0
85,0.04288,0
86,0.03923,0
87,0.08137,0
88,0.08561,0
89,0.05674,0
90,0.03626,0
91,0.04428,0
92,0.07344,0
93,0.05797,0
94,0.06198,0
95,0.07205,0
96,0.0585,0
97,0.0509,0
98,0.05702,0
99,0.04927,0
100,0.0596,0
101,0.07637,0
102,0.08929,0
103,0.0662,0
104,0.04331,0
105,0.05219,0
106,0.02781,0
107,0.04858,0
108,0.04179,0
109,0.06882,0
110,0.05409,0
111,0.0602,0
112,0.03229,0
113,0.03492,0
114,0.02734,0
115,0.09055,0
116,0.02892,0
117,0.04919,0
118,0.07024,0
119,0.03642,0
120,0.05167,0
121,0.06643,0
122,0.04066,0
123,0.068,0
124,0.03873,0
125,0.04843,0
126,0.04952,0
127,0.05613,0
128,0.05992,0
129,0.04822,0
130,0.02534,0
131,0.04588,0
132,0.05792,0
133,0.04036,0
134,0.04872,0
135,0.05341,0
136,0.0497,0
137,0.06926,0
138,0.04367,0
139,0.05072,0
140,0.07294,0
141,0.055,0
142,0.04944,0
143,0.04239,0
144,0.05985,0
145,0.06582,0
146,0.03263,0
147,0.03603,0
148,0.02336,0
149,0.06484,0
150,0.0755,0
151,0.0494,0
152,0.05722,0
153,0.04165,0
154,0.04063,0
155,0.0421,0
156,0.03939,0
157,0.06028,0
158,0.07114,0
159,0.06246,0
160,0.06665,0
161,0.05309,0
162,0.07776,0
163,0.06311,0
164,0.0666,0
165,0.03294,0
166,0.038,0
167,0.02833,0
168,0.05559,0
169,0.04559,0
170,0.05244,0
171,0.0647,0
172,0.01911,0
173,0.03816,0
174,0.03861,0
175,0.01917,0
176,0.03907,0
177,0.05491,0
178,0.03429,0
179,0.04046,0
