Node,SIR,Infected_sum
0,0.008894,0
1,0.001095,0
2,0.009479,0
3,0.007426,0
4,0.005253,0
5,0.006308,0
6,0.002876,0
7,0.002441,0
8,0.003215,0
9,0.005435,0
10,0.005043,0
11,0.002812,0
12,0.002417,0
13,0.00443,0
14,0.004104,0
15,0.002213,0
16,0.001993,0
17,0.003255,0
18,0.001572,0
19,0.002507,0
20,0.002232,0
21,0.001545,0
22,0.002387,0
23,0.003742,0
24,0.000903,0
25,0.002844,0
26,0.001409,0
27,0.001995,0
28,0.002191,0
29,0.002109,0
30,0.003478,0
31,0.00186,0
32,0.002492,0
33,0.002849,0
34,0.001615,0
35,0.000804,0
36,0.002711,0
37,0.002933,0
38,0.002663,0
39,0.002348,0
40,0.002136,0
41,0.001819,0
42,0.001749,0
43,0.003283,0
44,0.00324,0
45,0.001705,0
46,0.002729,0
47,0.001422,0
48,0.000998,0
49,0.000756,0
50,0.001009,0
51,0.000722,0
52,0.003368,0
53,0.002091,0
54,0.002281,0
55,0.000869,0
56,0.002023,0
57,0.002207,0
58,0.002877,0
59,0.002489,0
60,0.001165,0
61,0.001215,0
62,0.00145,0
63,0.002714,0
64,0.001437,0
65,0.001618,0
66,0.001036,0
67,0.001937,0
68,0.001733,0
69,0.00205,0
70,0.001928,0
71,0.001652,0
72,0.001846,0
73,0.001223,0
74,0.001993,0
75,0.001341,0
76,0.001173,0
77,0.001146,0
78,0.001238,0
79,0.001249,0
80,0.001677,0
81,0.001681,0
82,0.001295,0
83,0.001473,0
84,0.001245,0
85,0.000921,0
86,0.000817,0
87,0.001739,0
88,0.001741,0
89,0.000843,0
90,0.001367,0
91,0.002243,0
92,0.001419,0
93,0.001295,0
94,0.001061,0
95,0.000873,0
96,0.001341,0
97,0.001344,0
98,0.002184,0
99,0.001845,0
100,0.001117,0
101,0.000775,0
102,0.001827,0
103,0.001117,0
104,0.001899,0
105,0.001324,0
106,0.001386,0
107,0.001931,0
108,0.001019,0
109,0.001895,0
110,0.001822,0
111,0.001388,0
112,0.001908,0
113,0.001842,0
114,0.001141,0
115,0.000852,0
116,0.000664,0
117,0.001694,0
118,0.001443,0
119,0.001308,0
120,0.001379,0
121,0.001477,0
122,0.001004,0
123,0.001354,0
124,0.000797,0
125,0.001323,0
126,0.000977,0
127,0.000818,0
128,0.000803,0
129,0.001338,0
130,0.001978,0
131,0.001702,0
132,0.000891,0
133,0.00124,0
134,0.000929,0
135,0.000698,0
136,0.00088,0
137,0.000922,0
138,0.001329,0
139,0.000715,0
140,0.00128,0
141,0.000456,0
142,0.000811,0
143,0.000548,0
144,0.001505,0
145,0.000915,0
146,0.000834,0
147,0.001691,0
148,0.000746,0
149,0.00064,0
150,0.001852,0
151,0.001481,0
152,0.001244,0
153,0.001607,0
154,0.000886,0
155,0.001089,0
156,0.002199,0
157,0.000758,0
158,0.000752,0
159,0.001401,0
160,0.001114,0
161,0.000979,0
162,0.000886,0
163,0.001454,0
164,0.000968,0
165,0.000962,0
166,0.001146,0
167,0.000864,0
168,0.000699,0
169,0.000618,0
170,0.001031,0
171,0.001395,0
172,0.001265,0
173,0.002224,0
174,0.000806,0
175,0.000757,0
176,0.001449,0
177,0.001036,0
178,0.001424,0
179,0.000801,0
180,0.000986,0
181,0.000765,0
182,0.001473,0
183,0.001456,0
184,0.000946,0
185,0.001398,0
186,0.000601,0
187,0.000765,0
188,0.001174,0
189,0.000716,0
190,0.000714,0
191,0.001527,0
192,0.000644,0
193,0.001655,0
194,0.000858,0
195,0.001079,0
196,0.001024,0
197,0.001724,0
198,0.001306,0
199,0.001188,0
200,0.000754,0
201,0.001045,0
202,0.001647,0
203,0.000968,0
204,0.000469,0
205,0.00103,0
206,0.001551,0
207,0.001307,0
208,0.00066,0
209,0.000715,0
210,0.001098,0
211,0.000873,0
212,0.000653,0
213,0.000534,0
214,0.001002,0
215,0.000787,0
216,0.001354,0
217,0.001246,0
218,0.001283,0
219,0.000842,0
220,0.001319,0
221,0.000876,0
222,0.001457,0
223,0.000725,0
224,0.000825,0
225,0.001202,0
226,0.00104,0
227,0.000776,0
228,0.000867,0
229,0.00123,0
230,0.001522,0
231,0.00134,0
232,0.000959,0
233,0.000837,0
234,0.001473,0
235,0.000637,0
236,0.000716,0
237,0.001008,0
238,0.002071,0
239,0.000491,0
240,0.000914,0
241,0.001091,0
242,0.000599,0
243,0.001393,0
244,0.001322,0
245,0.000774,0
246,0.001232,0
247,0.000389,0
248,0.001165,0
249,0.001039,0
250,0.000874,0
251,0.001113,0
252,0.000572,0
253,0.000648,0
254,0.001395,0
255,0.000615,0
256,0.001625,0
257,0.000827,0
258,0.000977,0
259,0.000496,0
260,0.000635,0
261,0.001186,0
262,0.000475,0
263,0.001018,0
264,0.001267,0
265,0.001572,0
266,0.000795,0
267,0.001268,0
268,0.001259,0
269,0.000502,0
270,0.000657,0
271,0.000599,0
272,0.001249,0
273,0.001115,0
274,0.001034,0
275,0.001314,0
276,0.001295,0
277,0.000601,0
278,0.00116,0
279,0.00077,0
280,0.000777,0
281,0.001477,0
282,0.001312,0
283,0.001174,0
284,0.000921,0
285,0.000839,0
286,0.000607,0
287,0.000528,0
288,0.000814,0
289,0.000586,0
290,0.001027,0
291,0.000856,0
292,0.000723,0
293,0.000712,0
294,0.000974,0
295,0.000991,0
296,0.001086,0
297,0.000833,0
298,0.00098,0
299,0.000595,0
300,0.001419,0
301,0.001541,0
302,0.00053,0
303,0.001378,0
304,0.001068,0
305,0.000458,0
306,0.001108,0
307,0.000575,0
308,0.000405,0
309,0.000784,0
310,0.000871,0
311,0.001064,0
312,0.000734,0
313,0.000571,0
314,0.001256,0
315,0.000914,0
316,0.000848,0
317,0.000675,0
318,0.001049,0
319,0.001238,0
320,0.000716,0
321,0.000447,0
322,0.001352,0
323,0.000978,0
324,0.000658,0
325,0.000429,0
326,0.001012,0
327,0.001578,0
328,0.000509,0
329,0.001316,0
330,0.000833,0
331,0.001014,0
332,0.001165,0
333,0.000914,0
334,0.000677,0
335,0.000666,0
336,0.001226,0
337,0.001349,0
338,0.000449,0
339,0.001056,0
340,0.001418,0
341,0.000779,0
342,0.001094,0
343,0.000509,0
344,0.000813,0
345,0.000566,0
346,0.001509,0
347,0.001035,0
348,0.000481,0
349,0.00049,0
350,0.001308,0
351,0.000606,0
352,0.000938,0
353,0.000786,0
354,0.000773,0
355,0.00058,0
356,0.000952,0
357,0.001014,0
358,0.000669,0
359,0.00106,0
360,0.000371,0
361,0.001882,0
362,0.001107,0
363,0.000899,0
364,0.000755,0
365,0.001408,0
366,0.00148,0
367,0.001276,0
368,0.000623,0
369,0.00056,0
370,0.000869,0
371,0.000526,0
372,0.001083,0
373,0.001237,0
374,0.001491,0
375,0.000726,0
376,0.001675,0
377,0.001077,0
378,0.000743,0
379,0.00057,0
380,0.000606,0
381,0.000893,0
382,0.000458,0
383,0.000673,0
384,0.000657,0
385,0.000765,0
386,0.000545,0
387,0.000757,0
388,0.00052,0
389,0.000507,0
390,0.000422,0
391,0.000552,0
392,0.000548,0
393,0.000555,0
394,0.000616,0
395,0.00095,0
396,0.000735,0
397,0.000801,0
398,0.000869,0
399,0.001235,0
400,0.00101,0
401,0.000783,0
402,0.000737,0
403,0.000809,0
404,0.000676,0
405,0.001073,0
406,0.001045,0
407,0.000746,0
408,0.000644,0
409,0.000517,0
410,0.000916,0
411,0.001159,0
412,0.000784,0
413,0.000416,0
414,0.001688,0
415,0.000969,0
416,0.001265,0
417,0.00117,0
418,0.000613,0
419,0.000886,0
420,0.000811,0
421,0.001205,0
422,0.000503,0
423,0.000756,0
424,0.001012,0
425,0.000748,0
426,0.000708,0
427,0.000461,0
428,0.000863,0
429,0.001067,0
430,0.000611,0
431,0.000699,0
432,0.000707,0
433,0.00048,0
434,0.000597,0
435,0.000923,0
436,0.000894,0
437,0.000464,0
438,0.000515,0
439,0.000994,0
440,0.000597,0
441,0.000631,0
442,0.000565,0
443,0.000573,0
444,0.00084,0
445,0.000817,0
446,0.001002,0
447,0.000679,0
448,0.000597,0
449,0.000429,0
450,0.000387,0
451,0.000671,0
452,0.000677,0
453,0.000367,0
454,0.000611,0
455,0.001013,0
456,0.000645,0
