Node,SIR,Infected_sum
0,0.03283,0
1,0.00706,0
2,0.00791,0
3,0.01704,0
4,0.00382,0
5,0.02416,0
6,0.01072,0
7,0.02012,0
8,0.02065,0
9,0.01159,0
10,0.02802,0
11,0.03397,0
12,0.03078,0
13,0.02363,0
14,0.02252,0
15,0.02263,0
16,0.02248,0
17,0.0292,0
18,0.02972,0
19,0.02651,0
20,0.02678,0
21,0.01771,0
22,0.02034,0
23,0.01324,0
24,0.02304,0
25,0.01797,0
26,0.01169,0
27,0.0221,0
28,0.02096,0
29,0.0177,0
30,0.02049,0
31,0.00905,0
32,0.01711,0
33,0.02112,0
34,0.01361,0
35,0.01574,0
36,0.01117,0
37,0.00863,0
38,0.00861,0
39,0.01395,0
40,0.01518,0
41,0.01945,0
42,0.01402,0
43,0.01983,0
44,0.00817,0
45,0.0102,0
46,0.01272,0
47,0.01326,0
48,0.0137,0
49,0.01618,0
50,0.01215,0
51,0.01542,0
52,0.0096,0
53,0.00795,0
54,0.00716,0
55,0.01453,0
56,0.01121,0
57,0.00865,0
58,0.00672,0
59,0.0135,0
60,0.01674,0
61,0.00969,0
62,0.0089,0
63,0.00935,0
64,0.01194,0
65,0.00967,0
66,0.00909,0
67,0.01343,0
68,0.01548,0
69,0.01444,0
70,0.01006,0
71,0.00966,0
72,0.00809,0
73,0.00735,0
74,0.00942,0
75,0.0107,0
76,0.00764,0
77,0.01454,0
78,0.0144,0
79,0.01083,0
80,0.01291,0
81,0.00909,0
82,0.00946,0
83,0.00964,0
84,0.01063,0
85,0.0131,0
86,0.01166,0
87,0.01641,0
88,0.00821,0
89,0.00724,0
90,0.00931,0
91,0.00462,0
92,0.013,0
93,0.00876,0
94,0.01111,0
95,0.00866,0
96,0.00943,0
97,0.01095,0
98,0.01033,0
99,0.01163,0
100,0.00865,0
101,0.00925,0
102,0.00632,0
103,0.00783,0
104,0.00565,0
105,0.01218,0
106,0.00595,0
107,0.00808,0
108,0.00558,0
109,0.01073,0
110,0.00763,0
111,0.00451,0
112,0.00503,0
113,0.00739,0
114,0.01132,0
115,0.01046,0
116,0.00615,0
117,0.00608,0
118,0.00712,0
119,0.01267,0
120,0.00995,0
121,0.00841,0
122,0.00579,0
123,0.00551,0
124,0.00919,0
125,0.00892,0
126,0.00702,0
127,0.00922,0
128,0.00703,0
129,0.00966,0
130,0.00753,0
131,0.00556,0
132,0.0104,0
133,0.00701,0
134,0.0106,0
135,0.0056,0
136,0.00497,0
137,0.00729,0
138,0.01048,0
139,0.00754,0
140,0.00624,0
141,0.0089,0
142,0.00833,0
143,0.00717,0
144,0.00414,0
145,0.00533,0
146,0.00863,0
147,0.00669,0
148,0.00567,0
149,0.00628,0
150,0.0062,0
151,0.00782,0
152,0.0083,0
153,0.00668,0
154,0.0068,0
155,0.00498,0
156,0.00586,0
157,0.00889,0
158,0.00934,0
159,0.00496,0
160,0.00575,0
161,0.0109,0
162,0.0048,0
163,0.00576,0
164,0.00728,0
165,0.00622,0
166,0.00389,0
167,0.00735,0
168,0.00809,0
169,0.00782,0
170,0.00674,0
171,0.00557,0
172,0.00582,0
173,0.00496,0
174,0.00609,0
175,0.00724,0
176,0.0061,0
177,0.01244,0
178,0.00661,0
179,0.004,0
180,0.00535,0
181,0.01027,0
182,0.00789,0
183,0.00709,0
184,0.00992,0
185,0.00478,0
186,0.00861,0
187,0.01228,0
188,0.00752,0
189,0.00619,0
190,0.01034,0
191,0.00547,0
192,0.00556,0
193,0.00478,0
194,0.00644,0
195,0.00784,0
196,0.0053,0
197,0.00408,0
198,0.0087,0
199,0.00751,0
200,0.00632,0
201,0.00572,0
202,0.00504,0
203,0.00835,0
204,0.00503,0
205,0.00709,0
206,0.006,0
207,0.005,0
208,0.0053,0
209,0.00453,0
210,0.00536,0
211,0.00829,0
212,0.00435,0
213,0.00489,0
214,0.00731,0
215,0.00528,0
216,0.00733,0
217,0.00374,0
218,0.00531,0
219,0.00931,0
220,0.0077,0
221,0.00675,0
222,0.00691,0
223,0.00886,0
224,0.0053,0
225,0.00625,0
226,0.00673,0
227,0.00634,0
228,0.00654,0
229,0.0083,0
230,0.00709,0
231,0.00502,0
232,0.0073,0
233,0.00564,0
234,0.00392,0
235,0.00555,0
236,0.00465,0
237,0.00676,0
238,0.0024,0
239,0.00561,0
240,0.00565,0
241,0.00396,0
