Node,SIR,Infected_sum
0,0.06008,0
1,0.04145,0
2,0.04125,0
3,0.00858,0
4,0.05384,0
5,0.02246,0
6,0.035,0
7,0.05031,0
8,0.03879,0
9,0.02507,0
10,0.03216,0
11,0.02852,0
12,0.03063,0
13,0.03891,0
14,0.03745,0
15,0.01912,0
16,0.03677,0
17,0.02437,0
18,0.01974,0
19,0.0291,0
20,0.03488,0
21,0.01969,0
22,0.0378,0
23,0.02273,0
24,0.03662,0
25,0.04183,0
26,0.01698,0
27,0.01246,0
28,0.02145,0
29,0.03257,0
30,0.02926,0
31,0.02693,0
32,0.02639,0
33,0.03502,0
34,0.02345,0
35,0.01894,0
36,0.01326,0
37,0.01522,0
38,0.02754,0
39,0.01209,0
40,0.01235,0
41,0.02905,0
42,0.01404,0
43,0.02685,0
44,0.01722,0
45,0.02094,0
46,0.01246,0
47,0.02054,0
48,0.03103,0
49,0.01394,0
50,0.01929,0
51,0.01959,0
52,0.03087,0
53,0.02216,0
54,0.02071,0
55,0.01247,0
56,0.01852,0
57,0.01708,0
58,0.02048,0
59,0.01615,0
60,0.01115,0
61,0.02268,0
62,0.0203,0
63,0.01967,0
64,0.01482,0
65,0.01564,0
66,0.01176,0
67,0.01671,0
68,0.02056,0
69,0.01696,0
70,0.01518,0
71,0.01682,0
72,0.00976,0
73,0.0129,0
74,0.02149,0
75,0.01693,0
76,0.01872,0
77,0.01458,0
78,0.01613,0
79,0.01152,0
80,0.01213,0
81,0.00834,0
82,0.01305,0
83,0.01866,0
84,0.02477,0
85,0.01372,0
86,0.00904,0
87,0.01329,0
88,0.0123,0
89,0.02017,0
90,0.01456,0
91,0.00802,0
92,0.01595,0
93,0.01229,0
94,0.01383,0
95,0.01962,0
96,0.01724,0
97,0.02088,0
98,0.01719,0
99,0.01707,0
100,0.01669,0
101,0.01509,0
102,0.01212,0
103,0.01068,0
104,0.0219,0
105,0.0104,0
106,0.00884,0
107,0.01047,0
108,0.01206,0
109,0.01143,0
110,0.00458,0
111,0.01025,0
112,0.01522,0
113,0.01764,0
114,0.00817,0
115,0.01421,0
116,0.01303,0
117,0.00838,0
118,0.01113,0
119,0.01276,0
120,0.01799,0
121,0.01724,0
122,0.00903,0
123,0.00826,0
124,0.0141,0
125,0.01069,0
126,0.00819,0
127,0.01403,0
128,0.02221,0
129,0.0103,0
130,0.01022,0
131,0.01638,0
132,0.01157,0
133,0.01501,0
134,0.01537,0
135,0.0106,0
136,0.01741,0
137,0.01264,0
138,0.01258,0
139,0.01772,0
140,0.01732,0
141,0.018,0
142,0.01049,0
143,0.00567,0
144,0.0185,0
145,0.00861,0
146,0.00891,0
147,0.0038,0
148,0.00943,0
149,0.02081,0
150,0.00639,0
151,0.01304,0
152,0.01637,0
153,0.0155,0
154,0.01351,0
155,0.00974,0
156,0.01656,0
157,0.01447,0
158,0.0108,0
159,0.01647,0
160,0.01408,0
161,0.00925,0
162,0.01307,0
163,0.00951,0
164,0.00967,0
165,0.01924,0
166,0.01778,0
167,0.00769,0
168,0.01067,0
169,0.00914,0
170,0.00985,0
171,0.01159,0
172,0.0097,0
173,0.00834,0
174,0.01109,0
175,0.00855,0
176,0.00868,0
177,0.00916,0
178,0.01468,0
179,0.01048,0
180,0.00305,0
181,0.00945,0
182,0.01139,0
183,0.00846,0
184,0.00978,0
185,0.00619,0
186,0.01199,0
187,0.00737,0
188,0.01383,0
189,0.00619,0
190,0.00344,0
191,0.01367,0
192,0.00373,0
193,0.01255,0
194,0.01116,0
195,0.00905,0
196,0.01366,0
197,0.01681,0
198,0.00599,0
199,0.01142,0
200,0.00379,0
201,0.0165,0
202,0.01231,0
203,0.01244,0
204,0.00787,0
205,0.01186,0
206,0.01505,0
207,0.01996,0
208,0.00726,0
209,0.01069,0
210,0.02099,0
211,0.0071,0
212,0.0129,0
213,0.0079,0
214,0.00976,0
215,0.00585,0
216,0.01074,0
217,0.01289,0
218,0.01136,0
219,0.0148,0
220,0.00456,0
221,0.00995,0
222,0.01463,0
223,0.01097,0
224,0.0092,0
225,0.01248,0
226,0.00442,0
227,0.01204,0
228,0.00898,0
229,0.00708,0
230,0.00897,0
231,0.00604,0
232,0.01037,0
233,0.00685,0
234,0.00952,0
235,0.01001,0
236,0.00744,0
237,0.00455,0
238,0.00561,0
239,0.00587,0
240,0.00602,0
241,0.00809,0
242,0.00707,0
243,0.00714,0
244,0.01316,0
245,0.00828,0
246,0.00942,0
247,0.00884,0
248,0.0154,0
249,0.00692,0
250,0.00864,0
251,0.01307,0
252,0.00843,0
253,0.00987,0
254,0.01052,0
255,0.00715,0
256,0.00404,0
257,0.00732,0
258,0.00551,0
259,0.0071,0
260,0.01042,0
261,0.01066,0
262,0.00882,0
263,0.00727,0
264,0.00971,0
265,0.00587,0
266,0.00712,0
267,0.00752,0
268,0.01,0
269,0.00836,0
270,0.01514,0
271,0.01034,0
272,0.01637,0
273,0.00923,0
274,0.00547,0
275,0.00788,0
276,0.00687,0
277,0.01096,0
278,0.00751,0
279,0.00973,0
280,0.00855,0
281,0.00869,0
282,0.00898,0
283,0.00785,0
284,0.01572,0
285,0.01244,0
286,0.01437,0
287,0.00523,0
288,0.0111,0
289,0.00967,0
290,0.00906,0
291,0.00534,0
292,0.01225,0
293,0.00819,0
294,0.00631,0
295,0.01149,0
296,0.01895,0
297,0.00585,0
298,0.00902,0
299,0.00875,0
300,0.0084,0
301,0.00955,0
302,0.01406,0
303,0.00594,0
304,0.01235,0
305,0.00647,0
306,0.00344,0
307,0.00698,0
308,0.01526,0
309,0.0101,0
310,0.00676,0
311,0.00869,0
312,0.00765,0
313,0.0073,0
314,0.01513,0
315,0.00397,0
316,0.01098,0
317,0.00675,0
318,0.00747,0
319,0.00679,0
320,0.00855,0
321,0.0089,0
322,0.00664,0
323,0.01319,0
324,0.0097,0
325,0.01208,0
326,0.01026,0
327,0.01034,0
328,0.00734,0
329,0.01125,0
330,0.00741,0
331,0.01067,0
332,0.01324,0
333,0.01308,0
334,0.00436,0
335,0.00867,0
336,0.00763,0
337,0.0111,0
338,0.00606,0
339,0.00702,0
340,0.00584,0
341,0.00797,0
342,0.01058,0
343,0.0098,0
344,0.00618,0
345,0.00666,0
346,0.00343,0
347,0.00653,0
348,0.00531,0
349,0.00656,0
350,0.00923,0
351,0.00451,0
352,0.0051,0
353,0.00848,0
354,0.00628,0
355,0.01205,0
356,0.00817,0
357,0.00534,0
358,0.01068,0
359,0.00795,0
360,0.00581,0
361,0.00622,0
362,0.00615,0
363,0.00443,0
364,0.00664,0
365,0.00532,0
366,0.00638,0
367,0.01119,0
368,0.01138,0
369,0.0111,0
370,0.00526,0
371,0.00443,0
372,0.00838,0
373,0.00873,0
374,0.0086,0
375,0.00607,0
376,0.00448,0
377,0.00983,0
378,0.00289,0
379,0.00883,0
380,0.0084,0
381,0.00362,0
382,0.01165,0
383,0.01416,0
384,0.00841,0
385,0.00748,0
386,0.00888,0
387,0.00375,0
388,0.00949,0
389,0.01103,0
390,0.00849,0
391,0.0067,0
392,0.0106,0
393,0.00709,0
394,0.01196,0
395,0.00833,0
396,0.00526,0
397,0.00675,0
398,0.01,0
399,0.01097,0
400,0.00592,0
401,0.00537,0
402,0.00912,0
403,0.00949,0
404,0.01192,0
405,0.00466,0
406,0.00501,0
407,0.00602,0
408,0.00678,0
409,0.00759,0
410,0.01569,0
411,0.00925,0
412,0.00151,0
413,0.01179,0
414,0.00454,0
415,0.00411,0
416,0.01428,0
417,0.00308,0
418,0.00912,0
419,0.00288,0
420,0.00483,0
421,0.0046,0
422,0.01127,0
423,0.00868,0
424,0.00809,0
425,0.00252,0
426,0.00698,0
427,0.00556,0
428,0.01088,0
429,0.00754,0
430,0.0038,0
431,0.01029,0
432,0.00405,0
433,0.00523,0
434,0.00577,0
435,0.00417,0
436,0.00608,0
437,0.00402,0
438,0.00587,0
439,0.00843,0
440,0.00632,0
441,0.00494,0
442,0.00079,0
443,0.01453,0
444,0.01108,0
445,0.00292,0
446,0.01171,0
447,0.00718,0
448,0.00233,0
449,0.00422,0
450,0.00347,0
451,0.00682,0
452,0.01268,0
453,0.00683,0
454,0.00787,0
455,0.00372,0
456,0.01072,0
457,0.00413,0
458,0.00988,0
459,0.00586,0
460,0.01275,0
461,0.00881,0
462,0.00416,0
463,0.00828,0
464,0.01155,0
465,0.00859,0
466,0.00477,0
467,0.00946,0
468,0.0122,0
469,0.00543,0
470,0.00986,0
471,0.00939,0
472,0.01248,0
473,0.00626,0
474,0.00626,0
475,0.00978,0
476,0.01153,0
477,0.00893,0
478,0.00731,0
479,0.01221,0
480,0.00421,0
481,0.00374,0
482,0.00709,0
483,0.01162,0
484,0.00367,0
485,0.00459,0
486,0.00531,0
487,0.01009,0
488,0.00492,0
489,0.00554,0
490,0.00539,0
491,0.00628,0
492,0.00789,0
493,0.00471,0
494,0.00378,0
495,0.00918,0
496,0.00356,0
497,0.00519,0
498,0.00314,0
499,0.00496,0
500,0.01205,0
501,0.0085,0
502,0.00318,0
503,0.00872,0
504,0.00296,0
505,0.00733,0
506,0.00507,0
507,0.00958,0
508,0.01894,0
509,0.00274,0
510,0.00846,0
511,0.00394,0
512,0.0082,0
513,0.00688,0
514,0.00659,0
515,0.00967,0
516,0.0052,0
517,0.01133,0
518,0.00366,0
519,0.01102,0
520,0.0069,0
521,0.00247,0
522,0.00369,0
523,0.00898,0
524,0.00424,0
525,0.00907,0
526,0.00768,0
527,0.00785,0
528,0.00852,0
529,0.0063,0
530,0.00539,0
531,0.00612,0
532,0.00683,0
533,0.00926,0
534,0.00309,0
535,0.00775,0
536,0.00534,0
537,0.00189,0
538,0.00488,0
539,0.00433,0
540,0.01085,0
541,0.00934,0
542,0.01532,0
543,0.00821,0
544,0.00322,0
545,0.00827,0
546,0.00486,0
547,0.00852,0
548,0.00269,0
549,0.00916,0
550,0.00485,0
551,0.00613,0
552,0.00532,0
553,0.00803,0
554,0.00473,0
555,0.00547,0
556,0.00685,0
557,0.00683,0
558,0.01064,0
559,0.00642,0
560,0.0031,0
561,0.00457,0
562,0.00924,0
563,0.00533,0
564,0.00942,0
565,0.00264,0
566,0.01102,0
567,0.00558,0
568,0.00936,0
569,0.00974,0
570,0.00239,0
571,0.00611,0
572,0.00417,0
573,0.00427,0
574,0.0049,0
575,0.00291,0
576,0.00619,0
577,0.00343,0
578,0.0025,0
579,0.00224,0
580,0.00666,0
581,0.00649,0
582,0.00702,0
583,0.01072,0
584,0.00356,0
585,0.01193,0
586,0.00672,0
587,0.00533,0
588,0.00756,0
589,0.00863,0
590,0.00409,0
591,0.00717,0
592,0.01294,0
593,0.00669,0
594,0.00531,0
595,0.0047,0
596,0.00759,0
597,0.00816,0
598,0.00904,0
599,0.00458,0
600,0.00864,0
601,0.00664,0
602,0.00567,0
603,0.005,0
604,0.00568,0
605,0.00881,0
606,0.00424,0
607,0.01049,0
608,0.00452,0
609,0.00613,0
610,0.00556,0
611,0.00407,0
612,0.00747,0
613,0.00797,0
614,0.00886,0
615,0.00562,0
616,0.00395,0
617,0.00945,0
618,0.00443,0
619,0.00536,0
620,0.00382,0
621,0.00549,0
622,0.00332,0
623,0.00989,0
624,0.00816,0
625,0.00878,0
626,0.006,0
627,0.01057,0
628,0.00657,0
629,0.00269,0
630,0.00916,0
631,0.00649,0
632,0.00933,0
633,0.00721,0
634,0.00713,0
635,0.00309,0
636,0.00631,0
637,0.00362,0
638,0.00801,0
639,0.00775,0
640,0.00657,0
641,0.00575,0
642,0.00734,0
643,0.00741,0
644,0.00373,0
645,0.00484,0
646,0.00671,0
647,0.00707,0
648,0.00362,0
649,0.00813,0
650,0.00462,0
651,0.00198,0
652,0.00909,0
653,0.0101,0
654,0.00312,0
655,0.00744,0
656,0.0065,0
657,0.00315,0
658,0.0096,0
659,0.0047,0
660,0.00942,0
661,0.00848,0
662,0.0083,0
663,0.00469,0
664,0.00393,0
665,0.00891,0
666,0.00273,0
667,0.00343,0
668,0.00683,0
669,0.0061,0
670,0.00436,0
671,0.00825,0
672,0.00321,0
673,0.00442,0
674,0.00216,0
675,0.00333,0
676,0.00288,0
677,0.00624,0
678,0.00159,0
679,0.00462,0
680,0.00649,0
681,0.00602,0
682,0.00344,0
683,0.00634,0
684,0.0074,0
685,0.0071,0
686,0.00532,0
