Node,SIR,Infected_sum,Normalized_SIR
0,0.007875,0,0.3856095005239259
1,0.010247,0,0.523693095820235
2,0.005925,0,0.2720922109675165
3,0.016965,0,0.9147747118407266
4,0.017821,0,0.964605891256258
5,0.018429,0,1.0
6,0.008172,0,0.4028990569332867
7,0.007525,0,0.36523460239841654
8,0.010693,0,0.5496565374315985
9,0.013692,0,0.7242403073698915
10,0.010393,0,0.5321923390383047
11,0.017192,0,0.9279892886249853
12,0.011573,0,0.6008848527185935
13,0.006786,0,0.3222144603562696
14,0.004036,0,0.16212597508441026
15,0.007735,0,0.37745954127372217
16,0.006297,0,0.2937478169752008
17,0.005627,0,0.2547444405635114
18,0.003929,0,0.15589707765746885
19,0.003873,0,0.15263709395738734
20,0.014927,0,0.7961345907556174
21,0.008077,0,0.3973687274420771
22,0.004382,0,0.18226801723134237
23,0.003626,0,0.13825823728024214
24,0.004188,0,0.17097450227034577
25,0.004933,0,0.21434392828035856
26,0.003951,0,0.1571777855396437
27,0.00623,0,0.28984747933403193
28,0.004411,0,0.18395622307602746
29,0.005046,0,0.2209221096751659
30,0.008059,0,0.3963208755384794
31,0.004486,0,0.18832227267435092
32,0.006783,0,0.3220398183723367
33,0.005632,0,0.25503551053673296
34,0.007177,0,0.3449761322621958
35,0.004096,0,0.165618814763069
36,0.003655,0,0.1399464431249272
37,0.003501,0,0.1309814879497031
38,0.005851,0,0.2677843753638374
39,0.003657,0,0.14006287111421584
40,0.005181,0,0.22878099895214804
41,0.003285,0,0.1184072651065316
42,0.005723,0,0.26033298404936545
43,0.005027,0,0.21981604377692396
44,0.006967,0,0.3327511933868902
45,0.002425,0,0.06834322971242286
46,0.003681,0,0.14146000698567934
47,0.007957,0,0.39038304808475954
48,0.004522,0,0.19041797648154615
49,0.004734,0,0.2027593433461404
50,0.003646,0,0.1394225171731284
51,0.002985,0,0.10094306671323784
52,0.003387,0,0.12434509256025146
53,0.004262,0,0.17528233787402492
54,0.007021,0,0.3358947490976831
55,0.004076,0,0.16445453487018277
56,0.005881,0,0.2695307952031668
57,0.00663,0,0.31313307719175687
58,0.004196,0,0.17144021422750028
59,0.002056,0,0.04686226568867156
60,0.00573,0,0.26074048201187566
61,0.00399,0,0.15944813133077188
62,0.005639,0,0.2554430084992432
63,0.004519,0,0.1902433344976132
64,0.004226,0,0.17318663406682963
65,0.006076,0,0.2808825241588077
66,0.005474,0,0.2458376993829316
67,0.00786,0,0.38473629060426123
68,0.003679,0,0.14134357899639072
69,0.005774,0,0.2633018977762253
70,0.003039,0,0.10408662242403073
71,0.003006,0,0.10216556060076841
72,0.002385,0,0.06601466992665037
73,0.003425,0,0.12655722435673536
74,0.006347,0,0.2966585167074164
75,0.002667,0,0.0824310164163465
76,0.004406,0,0.1836651531028059
77,0.003185,0,0.11258586564210034
78,0.003597,0,0.1365700314355571
79,0.004101,0,0.16590988473629056
80,0.003417,0,0.12609151239958083
81,0.005403,0,0.24170450576318542
82,0.003865,0,0.15217138200023284
83,0.004754,0,0.20392362323902666
84,0.003089,0,0.10699732215624636
85,0.004802,0,0.20671789498195361
86,0.002743,0,0.08685528000931424
87,0.004049,0,0.16288275701478633
88,0.004941,0,0.2148096402375131
89,0.003621,0,0.1379671673070206
90,0.002789,0,0.0895331237629526
91,0.005895,0,0.2703457911281872
92,0.003051,0,0.10478519035976247
93,0.003759,0,0.14600069856793574
94,0.004215,0,0.17254628012574222
95,0.003844,0,0.1509488881127023
96,0.003765,0,0.1463499825358016
97,0.002173,0,0.053673303062056116
98,0.002892,0,0.0955291652113168
99,0.004087,0,0.16509488881127024
100,0.004645,0,0.19757829782279657
101,0.003184,0,0.11252765164745605
102,0.003449,0,0.12795436022819884
103,0.002321,0,0.06228897426941437
104,0.002735,0,0.08638956805215973
105,0.003922,0,0.15548957969495866
106,0.004293,0,0.17708697170799859
107,0.004135,0,0.1678891605541972
108,0.003025,0,0.10327162649901035
109,0.003886,0,0.1533938758877634
110,0.001823,0,0.03329840493654674
111,0.00487,0,0.2106764466177669
112,0.005115,0,0.22493887530562343
113,0.002748,0,0.0871463499825358
114,0.005134,0,0.22604494120386537
115,0.004282,0,0.17644661776691115
116,0.004331,0,0.17929910350448244
117,0.003196,0,0.11322621958318779
118,0.00222,0,0.05640936081033881
119,0.004291,0,0.17697054371870993
120,0.003919,0,0.1553149377110257
121,0.002645,0,0.08115030853417161
122,0.002195,0,0.05495401094423098
123,0.002379,0,0.06566538595878449
124,0.003825,0,0.14984282221446033
125,0.002732,0,0.0862149260682268
126,0.003559,0,0.1343578996390732
127,0.004665,0,0.19874257771568282
128,0.003672,0,0.14093608103388053
129,0.004454,0,0.18645942484573286
130,0.001973,0,0.04203050413319361
131,0.001984,0,0.04267085807428106
132,0.004843,0,0.20910466876237047
