Node,SIR,Infected_sum
0,0.035235,0
1,0.005103,0
2,0.02944,0
3,0.016402,0
4,0.028079,0
5,0.017398,0
6,0.027266,0
7,0.019632,0
8,0.030213,0
9,0.008537,0
10,0.01636,0
11,0.021719,0
12,0.010379,0
13,0.013722,0
14,0.008506,0
15,0.014947,0
16,0.015138,0
17,0.011826,0
18,0.023288,0
19,0.007863,0
20,0.015043,0
21,0.012968,0
22,0.010205,0
23,0.015451,0
24,0.015765,0
25,0.009721,0
26,0.012242,0
27,0.016669,0
28,0.00388,0
29,0.016008,0
30,0.008756,0
31,0.008684,0
32,0.006838,0
33,0.010062,0
34,0.008648,0
35,0.013264,0
36,0.008497,0
37,0.013265,0
38,0.007846,0
39,0.005915,0
40,0.01153,0
41,0.012976,0
42,0.01021,0
43,0.005104,0
44,0.007308,0
45,0.011138,0
46,0.009676,0
47,0.007571,0
48,0.011894,0
49,0.004937,0
50,0.011508,0
51,0.007489,0
52,0.006133,0
53,0.004182,0
54,0.006796,0
55,0.005321,0
56,0.008887,0
57,0.006949,0
58,0.012123,0
59,0.010653,0
60,0.009465,0
61,0.003589,0
62,0.006859,0
63,0.005631,0
64,0.013416,0
65,0.008821,0
66,0.005686,0
67,0.005334,0
68,0.006233,0
69,0.006971,0
70,0.005115,0
71,0.005631,0
72,0.006563,0
73,0.010579,0
74,0.005983,0
75,0.00783,0
76,0.005098,0
77,0.009212,0
78,0.004851,0
79,0.005265,0
80,0.005214,0
81,0.010384,0
82,0.005247,0
83,0.005201,0
84,0.011341,0
85,0.006581,0
86,0.00554,0
87,0.006958,0
88,0.008803,0
89,0.003097,0
90,0.006606,0
91,0.008787,0
92,0.003725,0
93,0.01366,0
94,0.005634,0
95,0.006664,0
96,0.004379,0
97,0.008216,0
98,0.007875,0
99,0.007738,0
100,0.007378,0
101,0.007507,0
102,0.008928,0
103,0.0057,0
104,0.006497,0
105,0.006018,0
106,0.003703,0
107,0.004661,0
108,0.004984,0
109,0.005875,0
110,0.004799,0
111,0.009031,0
112,0.005644,0
113,0.008529,0
114,0.005035,0
115,0.009433,0
116,0.00985,0
117,0.006244,0
118,0.004077,0
119,0.006773,0
120,0.005818,0
121,0.006846,0
122,0.004123,0
123,0.006836,0
124,0.005594,0
125,0.008785,0
126,0.005163,0
127,0.005691,0
128,0.004599,0
129,0.002958,0
130,0.0037,0
131,0.003183,0
132,0.004867,0
133,0.004684,0
134,0.005676,0
135,0.006513,0
136,0.007103,0
137,0.003964,0
138,0.004733,0
139,0.004492,0
