Node,SIR,Infected_sum,Normalized_SIR
0,0.079482,0,0.9622357055472486
1,0.076891,0,0.9302176142752987
2,0.035194,0,0.4149500142110402
3,0.007581,0,0.07372440468099305
4,0.082538,0,1.0
5,0.071134,0,0.8590759116691176
6,0.079547,0,0.9630389382499414
7,0.07333,0,0.886212819593935
8,0.080653,0,0.9767062516219123
9,0.067748,0,0.8172336665719264
10,0.054942,0,0.6589844667152726
11,0.068743,0,0.8295293056362221
12,0.061142,0,0.7356005091259593
13,0.074637,0,0.9023639756311554
14,0.050068,0,0.5987543714395166
15,0.055823,0,0.6698713591933072
16,0.072813,0,0.8798240302509793
17,0.046768,0,0.5579748649951188
18,0.035216,0,0.41522187758733614
19,0.069868,0,0.8434314101059032
20,0.066894,0,0.806680424601164
21,0.044464,0,0.529503355041212
22,0.059507,0,0.7153961172966895
23,0.048119,0,0.5746697477849314
24,0.048378,0,0.5778703211695069
25,0.065151,0,0.7851414307428048
26,0.041822,0,0.4968550350333033
27,0.03711,0,0.43862684280118136
28,0.035828,0,0.4227846224188426
29,0.038047,0,0.4502057511461513
30,0.052776,0,0.6322182815763134
31,0.047691,0,0.5693807693733549
32,0.025091,0,0.29010293736020665
33,0.048464,0,0.5789330598223003
34,0.044924,0,0.5351877710910372
35,0.030142,0,0.35252029707252575
36,0.040437,0,0.47973999975285153
37,0.036662,0,0.4330907158656995
38,0.034256,0,0.403358748439875
39,0.035333,0,0.41666769645218305
40,0.040778,0,0.4839538820854393
41,0.043692,0,0.519963422018462
42,0.053404,0,0.6399787452269442
43,0.049448,0,0.5910927671984479
44,0.039601,0,0.46940919145360405
45,0.042011,0,0.4991905885842097
46,0.040014,0,0.47451280847225147
47,0.025407,0,0.2940078840379126
48,0.042397,0,0.5039605550955847
49,0.049776,0,0.5951460029904972
50,0.059505,0,0.715371402444299
51,0.041891,0,0.49770769744077703
52,0.044052,0,0.52441209544876
53,0.031269,0,0.36644711639459737
54,0.042039,0,0.49953659651767734
55,0.041654,0,0.49477898743249754
56,0.027078,0,0.3146571432102122
57,0.031145,0,0.3649147955463836
58,0.030006,0,0.35083968710996877
59,0.03485,0,0.4106990595998666
60,0.038402,0,0.4545926374454729
61,0.031343,0,0.36736156593304753
62,0.029551,0,0.34521705819112003
63,0.037101,0,0.438515625965424
64,0.02791,0,0.3249385218046786
65,0.041164,0,0.4887238485968143
66,0.027886,0,0.324641943575992
67,0.029471,0,0.34422846409549823
68,0.046966,0,0.5604216353817828
69,0.039568,0,0.4690013963891601
70,0.03737,0,0.44183977361195215
71,0.025882,0,0.29987766148066686
72,0.030023,0,0.3510497633552884
73,0.026098,0,0.3025468655388456
74,0.019648,0,0.22284146657934087
75,0.043801,0,0.5213103814737466
76,0.040252,0,0.4774538759067262
77,0.038764,0,0.4590660257281614
78,0.031544,0,0.36984540859829723
79,0.036495,0,0.4310270256910891
80,0.030728,0,0.3597617488229552
81,0.021729,0,0.248557270491702
82,0.018059,0,0.20320551635505357
83,0.02584,0,0.2993586495804654
84,0.026028,0,0.30168184570517653
85,0.031273,0,0.3664965460993785
86,0.027053,0,0.31434820755533044
87,0.029885,0,0.34934443854034086
88,0.019804,0,0.22476922506580332
89,0.027112,0,0.31507729570085147
90,0.018821,0,0.21262187511585093
91,0.028695,0,0.3346391013679671
92,0.031065,0,0.3639262014507619
93,0.02271,0,0.2606799055892639
94,0.027172,0,0.3158187412725678
95,0.032299,0,0.3791752653757276
96,0.045193,0,0.5385119187375653
97,0.031621,0,0.3707969304153332
98,0.034669,0,0.4084623654585223
99,0.024955,0,0.28842232739764967
100,0.037609,0,0.4447931984726221
101,0.021279,0,0.2429964287038296
102,0.033758,0,0.39720475019462953
103,0.0329,0,0.38660207851908607
104,0.022905,0,0.2630896036973419
105,0.04215,0,0.5009082708253525
106,0.023786,0,0.27397649617537667
107,0.025054,0,0.2896457125909816
108,0.035292,0,0.41616104197817677
109,0.035458,0,0.418212374726592
110,0.024289,0,0.2801922815515985
111,0.030232,0,0.35363246543010024
112,0.029401,0,0.3433634442618292
113,0.025173,0,0.291116246308219
114,0.027976,0,0.3257541119335665
115,0.024877,0,0.28745844815441846
116,0.01863,0,0.21026160671255395
117,0.017498,0,0.19627300025950598
118,0.014878,0,0.1638965436278932
119,0.02237,0,0.25647838068287143
120,0.029546,0,0.34515527106014365
121,0.026019,0,0.3015706288694191
122,0.021413,0,0.24465232381399607
123,0.022805,0,0.2618538610778147
124,0.028338,0,0.33022750021625497
125,0.021052,0,0.24019129295750286
126,0.029043,0,0.3389394856839218
127,0.024589,0,0.2838995094101801
128,0.021567,0,0.24655536744806794
129,0.029099,0,0.33963150155085703
130,0.031424,0,0.36836251745486454
131,0.028194,0,0.3284480308441358
132,0.022783,0,0.2615819977015188
133,0.021888,0,0.2505221012567503
134,0.026908,0,0.312556380757016
135,0.015755,0,0.1747340064011468
136,0.031773,0,0.3726752591970145
137,0.023857,0,0.2748538734352409
138,0.016514,0,0.1841132928833583
139,0.023344,0,0.26851451379706637
140,0.027398,0,0.31861151959269923
141,0.017795,0,0.19994315583950176
142,0.031466,0,0.36888152935506596
143,0.015695,0,0.17399256082943046
