Node,SIR,Infected_sum,Normalized_SIR
0,0.020309,0,1.0
1,0.005429,0,0.2399244010829034
2,0.013354,0,0.6447361699954027
3,0.013223,0,0.6380446442253666
4,0.013551,0,0.654798998825152
5,0.003948,0,0.1642744036369209
6,0.015491,0,0.7538948766409562
7,0.013768,0,0.665883434642693
8,0.01198,0,0.5745517699341063
9,0.014424,0,0.6993921438422638
10,0.007745,0,0.35822649026919345
11,0.015409,0,0.7497062879910099
12,0.010731,0,0.5107524135465086
13,0.011978,0,0.5744496092353272
14,0.015567,0,0.757776983194565
15,0.006467,0,0.29294580374929763
16,0.009204,0,0.432752720028605
17,0.009036,0,0.4241712213311539
18,0.012091,0,0.5802216887163507
19,0.009151,0,0.4300454615109567
20,0.008483,0,0.39592378811871065
21,0.005576,0,0.24743321244317312
22,0.007864,0,0.3643050518465546
23,0.009258,0,0.43551105889564284
24,0.01019,0,0.4831179445267405
25,0.011318,0,0.5407365786381979
26,0.004123,0,0.17321346478009908
27,0.008587,0,0.40123614445522804
28,0.007327,0,0.3368749042243449
29,0.007304,0,0.3357000561883843
30,0.008759,0,0.4100219645502375
31,0.006051,0,0.27169637840322824
32,0.006603,0,0.29989273126628185
33,0.006332,0,0.286049956581703
34,0.008632,0,0.40353476017775963
35,0.006468,0,0.29299688409868724
36,0.004722,0,0.20381059406446336
37,0.006758,0,0.30781018542166827
38,0.00585,0,0.26142922817592074
39,0.006981,0,0.3192011033355468
40,0.007136,0,0.3271185574909332
41,0.004433,0,0.18904837309087194
42,0.005471,0,0.24206977575726618
43,0.004638,0,0.19951984471573783
44,0.00598,0,0.2680696735965674
45,0.006243,0,0.28150380548602955
46,0.005223,0,0.22940184910864792
47,0.00442,0,0.1883843285488073
48,0.00426,0,0.1802114726464729
49,0.007236,0,0.3322265924298922
50,0.007082,0,0.32436021862389536
51,0.006879,0,0.31399090769780863
52,0.007935,0,0.3679317566532155
53,0.004354,0,0.18501302548909435
54,0.005925,0,0.26526025438013995
55,0.005604,0,0.2488634622260816
56,0.006797,0,0.30980231904786226
57,0.006008,0,0.2694999233794759
58,0.004419,0,0.18833324819941769
59,0.005659,0,0.25167288144250904
60,0.004703,0,0.20284006742606117
61,0.004381,0,0.18639219492261327
62,0.006292,0,0.2840067426061194
63,0.004724,0,0.20391275476324258
64,0.007228,0,0.3318179496347755
65,0.003564,0,0.14465954947131837
66,0.003436,0,0.13812126474945088
67,0.005905,0,0.26423864739234815
68,0.005942,0,0.266128620319763
69,0.004994,0,0.21770444909843184
70,0.004344,0,0.18450222199519842
71,0.003897,0,0.16166930581805178
72,0.005662,0,0.2518261224906779
73,0.003981,0,0.16596005516677734
74,0.005154,0,0.2258773050007662
75,0.003232,0,0.12770087347397455
76,0.00631,0,0.284926188895132
77,0.005536,0,0.24538999846758952
78,0.006014,0,0.26980640547581347
79,0.00492,0,0.21392450324360218
80,0.00352,0,0.14241201409817644
81,0.00503,0,0.21954334167645706
82,0.00651,0,0.29514225877305
83,0.003932,0,0.16345711804668742
84,0.00354,0,0.14343362108596824
85,0.00483,0,0.2093272717985391
86,0.004105,0,0.17229401849108647
87,0.003329,0,0.13265566736476478
88,0.004305,0,0.18251008836900443
89,0.004539,0,0.19446289012616844
90,0.003775,0,0.15543750319252184
91,0.004002,0,0.16703274250395875
92,0.005195,0,0.22797159932573938
93,0.003148,0,0.12341012412524902
94,0.004943,0,0.21509935127956276
95,0.003357,0,0.1340859171476733
96,0.00377,0,0.15518210144557387
97,0.003533,0,0.1430760586402411
98,0.003497,0,0.14123716606221587
99,0.002978,0,0.11472646472901875
100,0.004692,0,0.2022781835827757
101,0.003201,0,0.12611738264289726
102,0.003623,0,0.14767329008530417
103,0.003708,0,0.1520151197834193
104,0.002455,0,0.08801144199826327
105,0.004664,0,0.20084793379986718
106,0.003255,0,0.12887572150993512
107,0.002949,0,0.11324513459672063
