Node,SIR,Infected_sum
0,0.171,0
1,0.126,0
2,0.157,0
3,0.096,0
4,0.076,0
5,0.049,0
6,0.13,0
7,0.05,0
8,0.111,0
9,0.142,0
10,0.111,0
11,0.171,0
12,0.17,0
13,0.167,0
14,0.14,0
15,0.147,0
16,0.148,0
17,0.163,0
18,0.139,0
19,0.152,0
20,0.138,0
21,0.141,0
22,0.114,0
23,0.152,0
24,0.145,0
25,0.148,0
26,0.14,0
27,0.129,0
28,0.133,0
29,0.122,0
30,0.119,0
31,0.128,0
32,0.111,0
33,0.136,0
34,0.103,0
35,0.115,0
36,0.102,0
37,0.101,0
38,0.112,0
39,0.108,0
40,0.098,0
41,0.125,0
42,0.121,0
43,0.105,0
44,0.096,0
45,0.107,0
46,0.113,0
47,0.121,0
48,0.1,0
49,0.083,0
50,0.095,0
51,0.101,0
52,0.085,0
53,0.086,0
54,0.116,0
55,0.1,0
56,0.071,0
57,0.097,0
58,0.075,0
59,0.098,0
60,0.082,0
61,0.076,0
62,0.088,0
63,0.132,0
64,0.062,0
65,0.082,0
66,0.068,0
67,0.101,0
68,0.093,0
69,0.094,0
70,0.075,0
71,0.086,0
72,0.086,0
73,0.108,0
74,0.085,0
75,0.058,0
76,0.093,0
77,0.087,0
78,0.08,0
79,0.062,0
80,0.083,0
81,0.075,0
82,0.083,0
83,0.082,0
84,0.088,0
85,0.082,0
86,0.104,0
87,0.082,0
88,0.101,0
89,0.091,0
90,0.09,0
91,0.089,0
92,0.061,0
93,0.077,0
94,0.104,0
95,0.054,0
96,0.084,0
97,0.056,0
98,0.099,0
99,0.084,0
100,0.051,0
101,0.072,0
102,0.065,0
103,0.066,0
104,0.09,0
105,0.07,0
106,0.071,0
107,0.058,0
108,0.086,0
109,0.092,0
110,0.048,0
111,0.088,0
112,0.065,0
113,0.073,0
114,0.061,0
115,0.066,0
116,0.074,0
117,0.053,0
118,0.097,0
119,0.082,0
120,0.05,0
121,0.084,0
122,0.077,0
123,0.052,0
124,0.067,0
125,0.069,0
126,0.076,0
127,0.055,0
128,0.08,0
129,0.07,0
130,0.064,0
131,0.079,0
132,0.05,0
133,0.07,0
