Node,SIR,Infected_sum,Normalized_SIR
0,0.110266,0,1.0
1,0.025666,0,0.22186861904674307
2,0.103976,0,0.94214602380383
3,0.072924,0,0.656536855466235
4,0.100939,0,0.9142123949154725
5,0.079611,0,0.7180423465351998
6,0.102027,0,0.9242195691764317
7,0.081775,0,0.7379463218115928
8,0.105479,0,0.9559702728058719
9,0.041527,0,0.36775445631978815
10,0.078577,0,0.7085318518791044
11,0.090492,0,0.8181232869152517
12,0.044317,0,0.3934162359044168
13,0.060785,0,0.5448851198469491
14,0.03892,0,0.34377586872942006
15,0.071746,0,0.6457018818638363
16,0.066757,0,0.599814205036699
17,0.057956,0,0.5188646272143633
18,0.090718,0,0.8202019830393111
19,0.034983,0,0.3075642464266662
20,0.070151,0,0.6310314379794338
21,0.066694,0,0.5992347454976914
22,0.051813,0,0.46236272327587796
23,0.074699,0,0.6728628980335166
24,0.071952,0,0.6475966225786869
25,0.05081,0,0.45313735950405626
26,0.063898,0,0.5735177792903
27,0.077685,0,0.7003274406283917
28,0.025368,0,0.21912768344953185
29,0.069509,0,0.6251264693438311
30,0.046825,0,0.41648424421920127
31,0.037782,0,0.3333088059454389
32,0.03415,0,0.2999025036331194
33,0.056027,0,0.5011221279961737
34,0.043297,0,0.38403451003476763
35,0.064449,0,0.5785857508140028
36,0.036926,0,0.32543551443130186
37,0.064897,0,0.5827063519802799
38,0.042194,0,0.37388936921690186
39,0.033186,0,0.2910358529092548
40,0.058268,0,0.5217343315980206
41,0.059055,0,0.5289729769503873
42,0.048909,0,0.4356523978587591
43,0.028639,0,0.24921359062563236
44,0.036652,0,0.32291532532514117
45,0.055439,0,0.4957138389654348
46,0.047262,0,0.4205036699104137
47,0.03684,0,0.324644506171704
48,0.061708,0,0.5533746619819356
49,0.025743,0,0.22257684737219696
50,0.052582,0,0.4694358087599566
51,0.037101,0,0.327045124261879
52,0.03439,0,0.30210996854362504
53,0.02314,0,0.19863505086367064
54,0.037097,0,0.3270083331800372
55,0.032722,0,0.28676808741561044
56,0.034044,0,0.29892753996431265
57,0.034716,0,0.3051084417137286
58,0.054109,0,0.48348080425304907
59,0.055736,0,0.4984455767921856
60,0.044324,0,0.3934806202976399
61,0.018913,0,0.15975607512738912
62,0.038799,0,0.3426629385037067
63,0.031239,0,0.27312779382277735
64,0.067902,0,0.6103456522139034
65,0.049922,0,0.4449697393351852
66,0.035165,0,0.3092382406504664
67,0.03099,0,0.27083754897812773
68,0.038554,0,0.3404094847408988
69,0.036396,0,0.32056069608726845
70,0.023054,0,0.1978440426040728
71,0.02677,0,0.23202295763506925
72,0.032724,0,0.28678648295653136
73,0.055566,0,0.4968819558139107
74,0.036463,0,0.321176946708118
75,0.04628,0,0.4114714593182613
76,0.02752,0,0.23892128548039954
77,0.043947,0,0.39001306083405385
78,0.024277,0,0.20909291587719137
79,0.037681,0,0.3323798311289344
80,0.02367,0,0.20350986920770406
81,0.046713,0,0.41545409392763194
82,0.027853,0,0.2419841430437262
83,0.028279,0,0.24590239325987379
84,0.049224,0,0.43854969555379775
85,0.04278,0,0.3792792627067199
86,0.028348,0,0.2465370394216442
87,0.043822,0,0.3888633395264988
88,0.038997,0,0.34448409705487393
89,0.01725,0,0.14446018285167678
90,0.03658,0,0.32225308585198953
91,0.046099,0,0.40980666286492157
92,0.022986,0,0.19721859421276283
93,0.065816,0,0.5911591030334247
94,0.036596,0,0.32240025017935653
95,0.035763,0,0.3147385073858097
96,0.02881,0,0.25078640937436764
97,0.039554,0,0.34960725520133923
98,0.046231,0,0.41102076856569975
99,0.039051,0,0.34498077665973775
100,0.036584,0,0.32228987693383127
101,0.032693,0,0.2865013520722577
102,0.04237,0,0.37550817681793935
103,0.033273,0,0.29183605893931314
104,0.039741,0,0.35132723827744156
105,0.024812,0,0.21401372307352698
106,0.024142,0,0.2078512168650319
107,0.026644,0,0.23086403855705379
108,0.031432,0,0.2749029635216424
109,0.032685,0,0.28642776990857416
110,0.027998,0,0.24331781976049005
111,0.048826,0,0.4348889829105425
112,0.027961,0,0.24297750225345377
113,0.0422,0,0.3739445558396645
114,0.032731,0,0.28685086734975446
115,0.048324,0,0.4302717021394014
116,0.048146,0,0.42863449899744305
117,0.037858,0,0.33400783650043236
118,0.021626,0,0.18470962638656388
119,0.030986,0,0.27080075789628594
120,0.030706,0,0.26822538216736264
121,0.038839,0,0.34303084932212435
122,0.024721,0,0.2131767259616269
123,0.034036,0,0.2988539578006291
124,0.033258,0,0.29169809238240657
125,0.038943,0,0.34398741745001016
126,0.032281,0,0.2827118706425562
127,0.032734,0,0.28687846066113576
128,0.027955,0,0.24292231563069114
129,0.018143,0,0.15267379187285002
130,0.02387,0,0.2053494232997921
131,0.027461,0,0.23837861702323357
132,0.027463,0,0.23839701256415446
133,0.028189,0,0.24507459391843417
134,0.027559,0,0.23927999852835674
135,0.032607,0,0.2857103438126598
136,0.033274,0,0.29184525670977357
137,0.019242,0,0.162782141608874
138,0.021165,0,0.18046945420430088
139,0.02431,0,0.20939644230238588
140,0.020789,0,0.17701109251117528
141,0.030899,0,0.2700005518662276
142,0.03116,0,0.27240116995640257
143,0.049466,0,0.4407755560052244
144,0.03658,0,0.32225308585198953
145,0.024565,0,0.2117418737697982
146,0.028709,0,0.24985743455786316
147,0.029432,0,0.2565074226007616
148,0.038408,0,0.3390666102536745
149,0.033918,0,0.2977686208862972
150,0.033776,0,0.29646253748091467
151,0.014699,0,0.12099667040709332
152,0.028191,0,0.24509298945935507
153,0.010302,0,0.08055407369253693
154,0.030812,0,0.2692003458361693
155,0.048113,0,0.42833097257224856
156,0.018929,0,0.15990323945475618
157,0.043512,0,0.38601203068376233
158,0.032962,0,0.28897555232611616
159,0.030043,0,0.26212726035209066
160,0.029764,0,0.2595610823936278
161,0.02037,0,0.17315722668825076
162,0.022805,0,0.1955537977594231
163,0.019415,0,0.16437335589853022
164,0.028489,0,0.2478339250565663
165,0.025834,0,0.22341384448409704
166,0.035288,0,0.3103695664171005
167,0.025153,0,0.21715016280053714
168,0.031368,0,0.2743143062121742
169,0.022181,0,0.1898143889921083
170,0.016587,0,0.13836206103640478
171,0.035935,0,0.3163205239050055
172,0.030217,0,0.2637276724122073
173,0.023504,0,0.20198303931127096
174,0.03169,0,0.277275988300436
175,0.017127,0,0.1433288570850426
176,0.026805,0,0.23234487960118466
177,0.023318,0,0.200272254005629
178,0.025139,0,0.217021394014091
179,0.026135,0,0.2261823733926896
180,0.024123,0,0.20767645922628353
181,0.023241,0,0.19956402568017514
182,0.026085,0,0.2257224848696676
183,0.015197,0,0.12557716009639264
184,0.021204,0,0.18082816725225806
185,0.027856,0,0.2420117363551075
186,0.019466,0,0.16484244219201266
187,0.024511,0,0.21124519416493442
188,0.020002,0,0.16977244715880868
189,0.025708,0,0.22225492540608158
190,0.027538,0,0.2390868453486875
191,0.023129,0,0.1985338753886058
192,0.016486,0,0.1374330862199003
193,0.020465,0,0.1740310148819926
194,0.04293,0,0.380658928275786
195,0.03228,0,0.28270267287209583
196,0.050507,0,0.45035043505454286
197,0.024769,0,0.21361821894372804
198,0.011009,0,0.08705689740806828
199,0.027144,0,0.235462923787274
200,0.030754,0,0.26866687514946375
201,0.028707,0,0.2498390390169423
202,0.015633,0,0.12958738801714464
203,0.024901,0,0.21483232464450616
204,0.020767,0,0.17680874156104562
205,0.02924,0,0.254741450672357
206,0.024959,0,0.2153657953312117
207,0.025322,0,0.21870458600835158
208,0.015455,0,0.12795018487518625
209,0.028902,0,0.2516326042567282
210,0.037656,0,0.33214988686742336
211,0.027718,0,0.24074244403156675
212,0.019986,0,0.16962528283144165
213,0.014949,0,0.12329611302220342
214,0.027007,0,0.23420282923419364
215,0.038082,0,0.336068137083571
216,0.026795,0,0.23225290189658027
217,0.020921,0,0.1782251982119534
218,0.031495,0,0.27548242306065013
219,0.024499,0,0.21113482091940913
220,0.02749,0,0.23864535236658635
221,0.00982,0,0.07612074833060467
222,0.028141,0,0.24463310093633303
223,0.036631,0,0.32272217214547194
224,0.02256,0,0.19330034399661522
225,0.04077,0,0.36079174408123477
226,0.015548,0,0.1288055775280072
227,0.022882,0,0.19626202608487703
228,0.034796,0,0.30584426335056386
229,0.01397,0,0.11429149574143227
230,0.023131,0,0.19855227092952668
231,0.018539,0,0.15631610897518441
232,0.013308,0,0.10820257169662074
233,0.037442,0,0.33018156398888915
234,0.022856,0,0.19602288405290558
