Node,SIR,Infected_sum,Normalized_SIR
0,0.167684,0,0.9289957985679625
1,0.12973,0,0.704402627374401
2,0.155068,0,0.8543404935203267
3,0.143827,0,0.7878217646014557
4,0.097879,0,0.5159240191727321
5,0.131569,0,0.7152849281022545
6,0.127378,0,0.6904846440617788
7,0.114891,0,0.6165926977927688
8,0.136079,0,0.7419728978046038
9,0.114332,0,0.6132848097520563
10,0.139587,0,0.7627315225753002
11,0.169191,0,0.9379134860050891
12,0.179683,0,1.0
13,0.168834,0,0.9358009349665661
14,0.166997,0,0.924930469258536
15,0.159428,0,0.8801408367359014
16,0.157202,0,0.86696845967217
17,0.158299,0,0.8734599680454463
18,0.153216,0,0.843381265163619
19,0.166109,0,0.9196757204568318
20,0.159846,0,0.882614355879046
21,0.159635,0,0.8813657612876501
22,0.157421,0,0.8682643943428605
23,0.150213,0,0.8256109828983964
24,0.126364,0,0.6844842890111842
25,0.140152,0,0.7660749156754837
26,0.130013,0,0.7060772826794485
27,0.122083,0,0.6591514290786438
28,0.12369,0,0.6686608675069531
29,0.109586,0,0.5852003077105155
30,0.146834,0,0.8056157169063257
31,0.127551,0,0.6915083732765253
32,0.120128,0,0.6475826972010178
33,0.119263,0,0.6424640511272857
34,0.138715,0,0.7575714539321853
35,0.121954,0,0.6583880703000178
36,0.117769,0,0.633623291319013
37,0.108711,0,0.580022486537665
38,0.133122,0,0.7244748209953251
39,0.094215,0,0.49424226285579026
40,0.131977,0,0.7176992721462809
41,0.150852,0,0.8293922717320552
42,0.129771,0,0.7046452452807859
43,0.117066,0,0.6294632818509972
44,0.102672,0,0.5442866441801291
45,0.09712,0,0.5114326291496538
46,0.134001,0,0.729676312207823
47,0.1208,0,0.651559263861767
48,0.093984,0,0.49287531806615775
49,0.118635,0,0.6387478549026571
50,0.124073,0,0.6709272738031836
51,0.103298,0,0.5479910053849341
52,0.132448,0,0.7204864193147524
53,0.096087,0,0.5053198414107344
54,0.117879,0,0.6342742174093142
55,0.100391,0,0.5307888040712468
56,0.101938,0,0.5399431919048465
57,0.073572,0,0.37208710574590215
58,0.111589,0,0.5970530800639091
59,0.093473,0,0.48985147050121314
60,0.111072,0,0.5939937274394935
61,0.122912,0,0.66405704479555
62,0.094303,0,0.4947630037280313
63,0.094798,0,0.49769217113438663
64,0.077875,0,0.3975501508965028
65,0.113658,0,0.6092964080714836
66,0.099294,0,0.5242972956979702
67,0.125956,0,0.6820699449671579
68,0.109651,0,0.5855849458547844
69,0.07837,0,0.40047931830285816
70,0.094072,0,0.4933960589383988
71,0.09477,0,0.4975264808568554
72,0.117306,0,0.6308834842298361
73,0.089429,0,0.4659210604177762
74,0.080364,0,0.41227883306704544
75,0.107461,0,0.5726255991478786
76,0.087957,0,0.45721048582756374
77,0.089336,0,0.4653707319959761
78,0.091736,0,0.479572755784366
79,0.089449,0,0.46603941061601284
80,0.095719,0,0.5031421977631813
81,0.085016,0,0.4398070891768744
82,0.065745,0,0.3257707556660157
83,0.098043,0,0.5168944907982721
84,0.107861,0,0.5749926031126102
85,0.089983,0,0.4691993609089295
86,0.073247,0,0.37016391502455775
87,0.085567,0,0.4430676371382923
88,0.092643,0,0.484939937274395
89,0.090259,0,0.4708325936445944
90,0.082426,0,0.42448073850523704
91,0.106855,0,0.5690395881413102
92,0.077946,0,0.39797029410024265
93,0.085038,0,0.43993727439493463
94,0.077825,0,0.39725427540091135
95,0.077423,0,0.3948754364163561
96,0.088828,0,0.46236463696076696
97,0.080795,0,0.4148292798390438
98,0.085272,0,0.44132197171430265
99,0.09128,0,0.4768743712645719
100,0.071028,0,0.35703296053020883
101,0.08227,0,0.42355760695899164
