Node,SIR,Infected_sum
0,0.4193,0
1,0.35367,0
2,0.28521,0
3,0.40255,0
4,0.11649,0
5,0.40443,0
6,0.24152,0
7,0.39496,0
8,0.39905,0
9,0.34906,0
10,0.41423,0
11,0.41921,0
12,0.41307,0
13,0.41128,0
14,0.41374,0
15,0.4189,0
16,0.41293,0
17,0.4082,0
18,0.41731,0
19,0.39952,0
20,0.42245,0
21,0.40862,0
22,0.38322,0
23,0.40188,0
24,0.41022,0
25,0.38504,0
26,0.39017,0
27,0.38317,0
28,0.3964,0
29,0.40966,0
30,0.39952,0
31,0.32241,0
32,0.41639,0
33,0.38577,0
34,0.28667,0
35,0.3523,0
36,0.35491,0
37,0.35569,0
38,0.31602,0
39,0.36441,0
40,0.36417,0
41,0.37683,0
42,0.3421,0
43,0.36126,0
44,0.28057,0
45,0.33238,0
46,0.29453,0
47,0.32096,0
48,0.33621,0
49,0.35077,0
50,0.31426,0
51,0.31579,0
52,0.31309,0
53,0.33882,0
54,0.30493,0
55,0.32985,0
56,0.28161,0
57,0.31753,0
58,0.31627,0
59,0.34734,0
60,0.31934,0
61,0.34797,0
62,0.32838,0
63,0.28154,0
64,0.3226,0
65,0.29062,0
66,0.28027,0
67,0.30028,0
68,0.33278,0
69,0.33688,0
70,0.26755,0
71,0.28629,0
72,0.30879,0
73,0.35123,0
74,0.33339,0
75,0.29651,0
76,0.25272,0
77,0.29985,0
78,0.30469,0
79,0.26025,0
80,0.34298,0
81,0.26285,0
82,0.31623,0
83,0.29991,0
84,0.29037,0
85,0.34625,0
86,0.3351,0
87,0.31678,0
88,0.27404,0
89,0.25188,0
90,0.30071,0
91,0.28569,0
92,0.33381,0
93,0.28987,0
94,0.33377,0
95,0.26171,0
96,0.31694,0
97,0.27631,0
98,0.31667,0
99,0.26217,0
100,0.23611,0
101,0.26406,0
102,0.28789,0
103,0.3269,0
104,0.23549,0
105,0.27837,0
106,0.18924,0
107,0.18594,0
108,0.26054,0
109,0.27183,0
110,0.29514,0
111,0.21067,0
112,0.24339,0
113,0.21583,0
114,0.29542,0
115,0.23812,0
116,0.27108,0
117,0.2194,0
118,0.2192,0
119,0.2436,0
120,0.25789,0
121,0.2638,0
122,0.23774,0
123,0.26588,0
124,0.26331,0
125,0.2597,0
126,0.24114,0
127,0.28951,0
128,0.23434,0
129,0.28982,0
130,0.2658,0
131,0.28256,0
132,0.33291,0
133,0.30099,0
134,0.33314,0
135,0.2314,0
136,0.21943,0
137,0.24849,0
138,0.30773,0
139,0.24749,0
140,0.2472,0
141,0.263,0
142,0.21775,0
143,0.24404,0
144,0.27752,0
145,0.20117,0
146,0.1877,0
147,0.25369,0
148,0.25463,0
149,0.21409,0
150,0.20008,0
151,0.18786,0
152,0.21698,0
153,0.25447,0
154,0.24828,0
155,0.159,0
156,0.23212,0
157,0.24573,0
158,0.26993,0
159,0.19698,0
160,0.23845,0
161,0.2935,0
162,0.19357,0
163,0.22512,0
164,0.21697,0
165,0.24908,0
166,0.17938,0
167,0.2474,0
168,0.25972,0
169,0.21256,0
170,0.20951,0
171,0.27658,0
