Node,SIR,Infected_sum
0,0.06998,0
1,0.19312,0
2,0.20302,0
3,0.10517,0
4,0.13192,0
5,0.01291,0
6,0.02828,0
7,0.1792,0
8,0.17275,0
9,0.17302,0
10,0.08783,0
11,0.02788,0
12,0.0067,0
13,0.02561,0
14,0.09092,0
15,0.06799,0
16,0.07122,0
17,0.01288,0
18,0.03704,0
19,0.02932,0
20,0.06758,0
21,0.10712,0
22,0.18812,0
23,0.04472,0
24,0.14137,0
25,0.17419,0
26,0.13256,0
27,0.0607,0
28,0.07401,0
29,0.15787,0
30,0.0946,0
31,0.02138,0
32,0.06551,0
33,0.05898,0
34,0.06491,0
35,0.06502,0
36,0.05681,0
37,0.02146,0
38,0.03915,0
39,0.10983,0
40,0.00043,0
41,0.0541,0
42,0.06312,0
43,0.20825,0
44,0.19723,0
45,0.20592,0
46,0.19758,0
47,0.19456,0
48,0.02959,0
49,0.02736,0
50,0.05304,0
51,0.11527,0
52,0.1783,0
53,0.17028,0
54,0.07808,0
55,0.07313,0
56,0.08016,0
57,0.20412,0
58,0.16608,0
59,0.00869,0
60,0.10003,0
61,0.13944,0
62,0.18007,0
63,0.17336,0
64,0.17645,0
65,0.15297,0
66,0.09865,0
67,0.11372,0
68,0.09463,0
69,0.15259,0
70,0.09523,0
71,0.10863,0
72,0.01937,0
73,0.01989,0
74,0.06157,0
75,0.14354,0
76,0.12042,0
77,0.07137,0
78,0.09733,0
79,0.1049,0
80,0.05529,0
81,0.06523,0
82,0.05071,0
83,0.01459,0
84,0.16952,0
85,0.02763,0
86,0.17006,0
87,0.06094,0
88,0.13602,0
89,0.05644,0
90,0.10017,0
91,0.10892,0
92,0.11962,0
93,0.11105,0
94,0.08088,0
95,0.14845,0
96,0.1284,0
97,0.15525,0
98,0.11815,0
99,0.0638,0
100,0.07576,0
101,0.19117,0
102,0.13189,0
103,0.13319,0
104,0.02115,0
105,0.06333,0
106,0.12888,0
107,0.14875,0
108,0.12985,0
109,0.16637,0
110,0.1817,0
111,0.06378,0
112,0.07439,0
113,0.06864,0
114,0.09078,0
115,0.00042,0
116,0.19062,0
117,0.20207,0
118,0.1593,0
119,0.04938,0
120,0.11982,0
121,0.15561,0
122,0.17356,0
123,0.1839,0
124,0.1114,0
125,0.17774,0
126,0.17575,0
127,0.17255,0
128,0.16019,0
129,0.15857,0
130,0.16403,0
131,0.1472,0
132,0.14883,0
133,0.15646,0
134,0.06175,0
135,0.16017,0
136,0.20557,0
137,0.05403,0
138,0.07174,0
139,0.16836,0
140,0.04056,0
141,0.07335,0
142,0.16291,0
143,0.07752,0
144,0.16173,0
145,0.0048,0
146,0.04636,0
147,0.07782,0
148,0.17805,0
149,0.13718,0
150,0.06723,0
151,0.11334,0
152,0.12525,0
153,0.1338,0
154,0.03929,0
155,0.09117,0
156,0.17826,0
157,0.19761,0
158,0.0789,0
159,0.14561,0
160,0.1456,0
161,0.06534,0
162,0.14245,0
163,0.13255,0
164,0.11029,0
165,0.14213,0
166,0.14251,0
167,0.20154,0
168,0.18924,0
169,0.13597,0
170,0.08806,0
171,0.04698,0
172,0.06111,0
173,0.04664,0
174,0.04527,0
175,0.2006,0
176,0.20028,0
177,0.19845,0
178,0.19279,0
179,0.00894,0
180,0.0838,0
181,0.06764,0
182,0.01127,0
183,0.01076,0
184,0.04473,0
185,0.03149,0
186,0.1293,0
187,0.13417,0
188,0.02997,0
189,0.09099,0
190,0.07974,0
191,0.00872,0
192,0.19835,0
193,0.0294,0
194,0.18951,0
195,0.08322,0
196,0.1042,0
197,0.07061,0
198,0.08804,0
199,0.0487,0
200,0.1103,0
201,0.01908,0
202,0.19376,0
203,0.15019,0
204,0.08667,0
205,0.03316,0
206,0.0363,0
207,0.03177,0
208,0.04205,0
209,0.0765,0
210,0.19242,0
211,0.03982,0
212,0.02285,0
213,0.03132,0
214,0.03399,0
215,0.06009,0
216,0.11148,0
217,0.03033,0
218,0.05253,0
219,0.04542,0
220,0.11744,0
221,0.02605,0
222,0.0588,0
223,0.08299,0
224,0.06563,0
225,0.05283,0
226,0.0619,0
227,0.05465,0
228,0.05812,0
229,0.06319,0
230,0.03017,0
231,0.03997,0
232,0.10606,0
233,0.12532,0
234,0.01909,0
235,0.04545,0
236,0.20465,0
237,0.20541,0
238,0.13547,0
239,0.11385,0
240,0.08034,0
241,0.09632,0
242,0.06034,0
243,0.2035,0
244,0.18976,0
245,0.14237,0
246,0.15347,0
247,0.05336,0
248,0.04353,0
249,0.09601,0
250,0.17013,0
251,0.16619,0
252,0.17476,0
253,0.15833,0
254,0.16729,0
255,0.11316,0
256,0.11939,0
257,0.11282,0
258,0.10695,0
259,0.19205,0
260,0.16103,0
261,0.14885,0
262,0.15831,0
263,0.09221,0
264,0.1036,0
265,0.0378,0
266,0.03411,0
267,0.05635,0
268,0.01113,0
269,0.12163,0
270,0.01241,0
271,0.00911,0
272,0.16906,0
273,0.16892,0
274,0.16068,0
275,0.13921,0
276,0.10467,0
277,0.1681,0
278,0.16717,0
279,0.0243,0
280,0.08865,0
281,0.03825,0
282,0.03561,0
283,0.02356,0
284,0.02783,0
285,0.0456,0
286,0.05018,0
287,0.03942,0
288,0.03419,0
289,0.04833,0
290,0.09617,0
291,0.07737,0
292,0.07425,0
293,0.03116,0
294,0.11714,0
295,0.17967,0
296,0.11049,0
297,0.10281,0
298,0.09921,0
299,0.10907,0
300,0.07216,0
301,0.03395,0
302,0.14095,0
303,0.01888,0
304,0.08343,0
305,0.02737,0
306,0.03943,0
307,0.04448,0
308,0.03766,0
309,0.02973,0
310,0.02975,0
311,0.02572,0
312,0.19086,0
313,0.10979,0
314,0.00667,0
315,0.1385,0
316,0.0072,0
317,0.10933,0
318,0.04939,0
319,0.10843,0
320,0.09251,0
321,0.09798,0
322,0.14164,0
323,0.12677,0
324,0.11584,0
325,0.05218,0
326,0.09134,0
327,0.03808,0
328,0.04979,0
329,0.12381,0
330,0.17547,0
331,0.04402,0
332,0.09914,0
333,0.01062,0
334,0.09481,0
335,0.06137,0
336,0.0188,0
337,0.02587,0
338,0.04121,0
339,0.01536,0
340,0.02367,0
341,0.03765,0
342,0.05058,0
343,0.06284,0
344,0.12726,0
345,0.17906,0
346,0.20086,0
347,0.18181,0
348,0.1958,0
349,0.0147,0
350,0.15863,0
351,0.15991,0
352,0.02167,0
353,0.07824,0
354,0.02547,0
355,0.20329,0
356,0.09761,0
357,0.15577,0
358,0.1485,0
359,0.12953,0
360,0.04207,0
361,0.05381,0
362,0.05658,0
363,0.01129,0
364,0.01737,0
365,0.01697,0
366,0.01053,0
367,0.0563,0
368,0.00663,0
369,0.02601,0
370,0.14392,0
371,0.06813,0
372,0.18113,0
373,0.1248,0
374,0.19153,0
375,0.16,0
376,0.15945,0
377,0.17799,0
378,0.13456,0
379,0.16815,0
380,0.10563,0
381,0.10122,0
382,0.1771,0
383,0.13458,0
384,0.16051,0
385,0.05035,0
386,0.13221,0
387,0.0868,0
388,0.04904,0
389,0.12993,0
390,0.13181,0
391,0.10745,0
392,0.00047,0
393,0.00043,0
394,0.04847,0
395,0.0409,0
396,0.09256,0
397,0.01514,0
398,0.0006,0
399,0.02642,0
400,0.02942,0
401,0.08347,0
402,0.07261,0
403,0.04334,0
404,0.01053,0
405,0.02418,0
406,0.00494,0
407,0.03538,0
408,0.00044,0
409,0.04048,0
410,0.06076,0
411,0.01662,0
412,0.01692,0
413,0.02513,0
414,0.14467,0
415,0.01139,0
416,0.0274,0
417,0.12894,0
418,0.10139,0
419,0.10243,0
420,0.04165,0
421,0.02204,0
422,0.03624,0
423,0.00503,0
424,0.00883,0
425,0.02148,0
426,0.01587,0
427,0.00745,0
