Node,SIR,Infected_sum
0,0.10721,0
1,0.07699,0
2,0.06877,0
3,0.0699,0
4,0.046,0
5,0.08897,0
6,0.10481,0
7,0.11134,0
8,0.10706,0
9,0.10523,0
10,0.07622,0
11,0.07899,0
12,0.08159,0
13,0.089,0
14,0.08852,0
15,0.09947,0
16,0.09424,0
17,0.09086,0
18,0.06163,0
19,0.08869,0
20,0.04654,0
21,0.08123,0
22,0.07047,0
23,0.07614,0
24,0.06763,0
25,0.07472,0
26,0.05445,0
27,0.03656,0
28,0.09505,0
29,0.05213,0
30,0.05396,0
31,0.07129,0
32,0.08837,0
33,0.06481,0
34,0.06433,0
35,0.0796,0
36,0.06844,0
37,0.10114,0
38,0.04553,0
39,0.0772,0
40,0.048,0
41,0.0741,0
42,0.06942,0
43,0.06892,0
44,0.03393,0
45,0.03754,0
46,0.0526,0
47,0.06638,0
48,0.05096,0
49,0.03562,0
50,0.05994,0
51,0.03838,0
52,0.04321,0
53,0.04587,0
54,0.03299,0
55,0.06082,0
56,0.03127,0
57,0.04189,0
58,0.05915,0
59,0.05789,0
60,0.05104,0
61,0.04665,0
62,0.04844,0
63,0.05288,0
64,0.07557,0
65,0.03991,0
66,0.03344,0
67,0.06714,0
68,0.03563,0
69,0.07606,0
70,0.0267,0
71,0.06958,0
72,0.03476,0
73,0.05079,0
74,0.03313,0
75,0.03972,0
76,0.02463,0
77,0.07364,0
78,0.08717,0
79,0.03671,0
80,0.05469,0
81,0.05318,0
82,0.0445,0
83,0.03675,0
84,0.06265,0
85,0.05402,0
86,0.04446,0
87,0.03618,0
88,0.05043,0
89,0.03362,0
90,0.03554,0
91,0.03465,0
92,0.03642,0
93,0.04178,0
94,0.03428,0
95,0.04589,0
96,0.06382,0
97,0.03976,0
98,0.03605,0
99,0.0433,0
100,0.03732,0
101,0.02699,0
102,0.04255,0
103,0.04248,0
104,0.03793,0
105,0.04732,0
106,0.04132,0
107,0.01978,0
108,0.0347,0
109,0.02369,0
110,0.04692,0
111,0.04486,0
112,0.03295,0
113,0.03209,0
114,0.04418,0
115,0.04116,0
116,0.04737,0
117,0.02967,0
118,0.04613,0
119,0.06108,0
120,0.05374,0
121,0.02736,0
122,0.04198,0
123,0.03165,0
124,0.04351,0
125,0.02447,0
126,0.03811,0
127,0.03787,0
128,0.06624,0
129,0.03239,0
130,0.05156,0
131,0.02954,0
132,0.04475,0
133,0.03535,0
134,0.05418,0
135,0.03744,0
136,0.04044,0
137,0.03026,0
138,0.03532,0
139,0.02616,0
140,0.0261,0
141,0.02466,0
142,0.0389,0
143,0.04382,0
144,0.03161,0
145,0.04302,0
146,0.03512,0
147,0.04921,0
148,0.04022,0
149,0.02387,0
150,0.02447,0
151,0.03399,0
152,0.03277,0
153,0.03009,0
154,0.03416,0
155,0.02665,0
156,0.02079,0
157,0.02716,0
158,0.03361,0
159,0.0414,0
160,0.03905,0
161,0.02991,0
162,0.03278,0
163,0.04477,0
164,0.0277,0
165,0.03005,0
166,0.02664,0
167,0.03797,0
168,0.04035,0
169,0.02755,0
170,0.03319,0
171,0.0277,0
172,0.03509,0
173,0.03719,0
174,0.03366,0
175,0.02272,0
176,0.04236,0
177,0.02364,0
178,0.02972,0
179,0.03142,0
180,0.02682,0
181,0.03439,0
182,0.02482,0
183,0.03054,0
184,0.02628,0
185,0.03229,0
186,0.03048,0
187,0.04758,0
188,0.01321,0
189,0.04293,0
190,0.03402,0
191,0.03214,0
192,0.01891,0
193,0.04899,0
194,0.03297,0
195,0.03554,0
196,0.0259,0
197,0.02644,0
198,0.04625,0
199,0.0309,0
200,0.01945,0
201,0.02722,0
202,0.03381,0
203,0.02213,0
204,0.03335,0
205,0.03131,0
206,0.0318,0
207,0.03874,0
208,0.03814,0
209,0.05222,0
210,0.02957,0
211,0.03181,0
212,0.0262,0
213,0.03133,0
214,0.01683,0
215,0.03478,0
216,0.04391,0
217,0.02966,0
218,0.04128,0
219,0.03729,0
220,0.02449,0
221,0.02144,0
222,0.05811,0
223,0.02926,0
224,0.03489,0
225,0.03309,0
226,0.03527,0
227,0.02039,0
228,0.03305,0
229,0.04398,0
230,0.02018,0
231,0.02422,0
232,0.02633,0
