Node,SIR,Infected_sum
0,0.015,0
1,0.01,0
2,0.015,0
3,0.009,0
4,0.013,0
5,0.015,0
6,0.023,0
7,0.014,0
8,0.016,0
9,0.015,0
10,0.012,0
11,0.014,0
12,0.015,0
13,0.017,0
14,0.012,0
15,0.005,0
16,0.014,0
17,0.014,0
18,0.014,0
19,0.015,0
20,0.011,0
21,0.008,0
22,0.012,0
23,0.014,0
24,0.007,0
25,0.01,0
26,0.012,0
27,0.008,0
28,0.008,0
29,0.011,0
30,0.01,0
31,0.008,0
32,0.007,0
33,0.012,0
34,0.007,0
35,0.008,0
36,0.004,0
37,0.005,0
38,0.009,0
39,0.008,0
40,0.004,0
41,0.007,0
42,0.009,0
43,0.006,0
44,0.009,0
45,0.009,0
46,0.007,0
47,0.004,0
48,0.002,0
49,0.008,0
50,0.004,0
51,0.005,0
52,0.005,0
53,0.006,0
54,0.008,0
55,0.005,0
56,0.006,0
57,0.004,0
58,0.006,0
59,0.004,0
60,0.008,0
61,0.007,0
62,0.006,0
63,0.006,0
64,0.007,0
65,0.003,0
66,0.005,0
67,0.007,0
68,0.006,0
69,0.004,0
70,0.004,0
71,0.004,0
72,0.005,0
73,0.004,0
74,0.007,0
75,0.007,0
76,0.005,0
77,0.008,0
78,0.004,0
79,0.006,0
80,0.008,0
81,0.003,0
82,0.005,0
83,0.005,0
84,0.006,0
85,0.004,0
86,0.006,0
87,0.005,0
88,0.005,0
89,0.006,0
90,0.009,0
91,0.009,0
92,0.007,0
93,0.005,0
94,0.002,0
95,0.004,0
96,0.003,0
97,0.003,0
98,0.006,0
99,0.003,0
100,0.007,0
101,0.004,0
102,0.005,0
103,0.004,0
104,0.006,0
105,0.006,0
106,0.006,0
107,0.004,0
108,0.006,0
109,0.005,0
110,0.004,0
111,0.005,0
112,0.004,0
113,0.005,0
114,0.005,0
115,0.004,0
116,0.003,0
117,0.006,0
118,0.003,0
119,0.005,0
120,0.006,0
121,0.005,0
122,0.005,0
123,0.006,0
124,0.004,0
125,0.004,0
126,0.004,0
127,0.005,0
128,0.002,0
129,0.005,0
130,0.005,0
131,0.003,0
132,0.003,0
133,0.004,0
134,0.003,0
135,0.006,0
136,0.004,0
137,0.005,0
138,0.004,0
139,0.003,0
140,0.004,0
141,0.005,0
142,0.004,0
143,0.003,0
144,0.005,0
145,0.002,0
146,0.005,0
147,0.006,0
148,0.006,0
149,0.007,0
150,0.006,0
151,0.002,0
152,0.004,0
153,0.003,0
154,0.005,0
155,0.005,0
156,0.003,0
157,0.004,0
158,0.005,0
159,0.004,0
160,0.003,0
161,0.003,0
162,0.003,0
163,0.005,0
164,0.003,0
165,0.003,0
166,0.003,0
167,0.004,0
168,0.005,0
169,0.003,0
170,0.003,0
171,0.003,0
172,0.003,0
173,0.005,0
174,0.003,0
175,0.003,0
176,0.004,0
177,0.006,0
178,0.004,0
179,0.003,0
180,0.004,0
181,0.003,0
182,0.004,0
183,0.004,0
184,0.004,0
185,0.003,0
186,0.004,0
187,0.005,0
188,0.003,0
189,0.004,0
190,0.004,0
191,0.004,0
192,0.004,0
193,0.005,0
194,0.003,0
195,0.004,0
196,0.003,0
197,0.006,0
198,0.002,0
199,0.002,0
200,0.003,0
201,0.004,0
202,0.003,0
203,0.004,0
