Node,SIR,Infected_sum
0,0.178,0
1,0.058,0
2,0.156,0
3,0.162,0
4,0.156,0
5,0.132,0
6,0.167,0
7,0.155,0
8,0.124,0
9,0.132,0
10,0.1,0
11,0.147,0
12,0.175,0
13,0.172,0
14,0.165,0
15,0.152,0
16,0.157,0
17,0.159,0
18,0.158,0
19,0.145,0
20,0.147,0
21,0.16,0
22,0.147,0
23,0.139,0
24,0.152,0
25,0.142,0
26,0.138,0
27,0.118,0
28,0.16,0
29,0.148,0
30,0.152,0
31,0.138,0
32,0.143,0
33,0.147,0
34,0.132,0
35,0.131,0
36,0.124,0
37,0.121,0
38,0.149,0
39,0.089,0
40,0.096,0
41,0.136,0
42,0.107,0
43,0.132,0
44,0.085,0
45,0.126,0
46,0.109,0
47,0.1,0
48,0.102,0
49,0.114,0
50,0.12,0
51,0.131,0
52,0.104,0
53,0.092,0
54,0.119,0
55,0.126,0
56,0.104,0
57,0.102,0
58,0.116,0
59,0.126,0
60,0.074,0
61,0.085,0
62,0.095,0
63,0.125,0
64,0.093,0
65,0.093,0
66,0.105,0
67,0.093,0
68,0.073,0
69,0.078,0
70,0.096,0
71,0.11,0
72,0.128,0
73,0.104,0
74,0.075,0
75,0.103,0
76,0.064,0
77,0.108,0
78,0.082,0
79,0.103,0
80,0.069,0
81,0.1,0
82,0.11,0
83,0.114,0
84,0.095,0
85,0.099,0
86,0.097,0
87,0.137,0
88,0.082,0
89,0.125,0
90,0.058,0
91,0.123,0
92,0.094,0
93,0.077,0
94,0.075,0
95,0.092,0
96,0.065,0
97,0.1,0
98,0.079,0
99,0.07,0
100,0.104,0
101,0.083,0
102,0.083,0
103,0.087,0
104,0.081,0
105,0.093,0
106,0.094,0
107,0.109,0
108,0.104,0
109,0.094,0
110,0.087,0
111,0.082,0
112,0.087,0
113,0.089,0
114,0.102,0
115,0.076,0
116,0.071,0
117,0.087,0
118,0.081,0
119,0.07,0
120,0.063,0
121,0.07,0
122,0.086,0
123,0.065,0
124,0.072,0
125,0.083,0
126,0.084,0
127,0.056,0
128,0.1,0
129,0.074,0
130,0.099,0
131,0.077,0
132,0.081,0
133,0.077,0
134,0.091,0
135,0.07,0
136,0.063,0
137,0.075,0
138,0.089,0
139,0.072,0
140,0.072,0
141,0.086,0
142,0.084,0
143,0.086,0
144,0.077,0
145,0.042,0
146,0.068,0
147,0.078,0
148,0.07,0
149,0.06,0
150,0.065,0
151,0.091,0
152,0.083,0
153,0.086,0
154,0.078,0
155,0.082,0
156,0.08,0
157,0.065,0
158,0.064,0
159,0.063,0
160,0.074,0
161,0.105,0
162,0.08,0
163,0.076,0
164,0.081,0
165,0.096,0
166,0.096,0
167,0.061,0
168,0.092,0
169,0.06,0
170,0.046,0
171,0.058,0
172,0.076,0
173,0.09,0
174,0.062,0
175,0.1,0
176,0.074,0
177,0.092,0
178,0.076,0
179,0.077,0
180,0.066,0
181,0.088,0
182,0.044,0
183,0.063,0
184,0.06,0
185,0.087,0
186,0.076,0
187,0.075,0
188,0.064,0
189,0.07,0
190,0.069,0
191,0.071,0
192,0.06,0
193,0.065,0
194,0.069,0
195,0.049,0
196,0.073,0
197,0.045,0
198,0.062,0
199,0.087,0
200,0.068,0
201,0.082,0
202,0.077,0
203,0.079,0
204,0.071,0
205,0.052,0
206,0.047,0
207,0.093,0
208,0.08,0
209,0.076,0
210,0.06,0
211,0.053,0
212,0.045,0
213,0.066,0
214,0.084,0
215,0.042,0
216,0.067,0
217,0.066,0
218,0.053,0
219,0.046,0
220,0.056,0
221,0.068,0
222,0.054,0
223,0.055,0
224,0.041,0
225,0.05,0
226,0.057,0
227,0.073,0
228,0.072,0
229,0.044,0
230,0.044,0
231,0.044,0
232,0.052,0
233,0.046,0
234,0.058,0
235,0.072,0
236,0.06,0
237,0.071,0
238,0.088,0
239,0.075,0
240,0.069,0
241,0.052,0
242,0.074,0
243,0.053,0
244,0.053,0
245,0.072,0
246,0.071,0
247,0.066,0
248,0.066,0
249,0.063,0
250,0.071,0
251,0.059,0
252,0.053,0
253,0.07,0
254,0.026,0
255,0.056,0
256,0.056,0
257,0.06,0
258,0.065,0
259,0.061,0
260,0.065,0
261,0.055,0
262,0.046,0
263,0.061,0
264,0.064,0
265,0.089,0
266,0.049,0
