Node,SIR,Infected_sum,Normalized_SIR
0,0.02448,0,1.0
1,0.009063,0,0.3614827086353282
2,0.017184,0,0.697825636777801
3,0.006261,0,0.24543383723338164
4,0.013048,0,0.5265272313108305
5,0.007144,0,0.282004555808656
6,0.00629,0,0.24663491406088214
7,0.012655,0,0.5102505694760819
8,0.012639,0,0.5095879063988403
9,0.004784,0,0.18426175191551045
10,0.007806,0,0.3094222406295299
11,0.012253,0,0.49360115966038515
12,0.01378,0,0.5568440670946366
13,0.004929,0,0.19026713605301304
14,0.002909,0,0.10660592255125284
15,0.002308,0,0.0817146407123628
16,0.003265,0,0.12135017601987991
17,0.005095,0,0.1971422654793953
18,0.00543,0,0.21101677365914268
19,0.00466,0,0.17912611306688755
20,0.004843,0,0.1867053220128391
21,0.00777,0,0.3079312487057362
22,0.002384,0,0.0848622903292607
23,0.005527,0,0.21503416856492025
24,0.010003,0,0.40041416442327604
25,0.007162,0,0.2827500517705529
26,0.009371,0,0.3742389728722303
27,0.006761,0,0.26614205839718363
28,0.004006,0,0.1520397597846345
29,0.007145,0,0.28204597225098366
30,0.006383,0,0.2504866431973493
31,0.003742,0,0.14110581901014704
32,0.004335,0,0.16566576931041624
33,0.004118,0,0.15667840132532615
34,0.003151,0,0.11662870159453302
35,0.00226,0,0.0797266514806378
36,0.003058,0,0.11277697245806584
37,0.008271,0,0.3286808863118658
38,0.006105,0,0.2389728722302754
39,0.002581,0,0.0930213294677987
40,0.008036,0,0.31894802236487885
41,0.006133,0,0.24013253261544834
42,0.003481,0,0.1302961275626424
43,0.00347,0,0.1298405466970387
44,0.001823,0,0.06162766618347484
45,0.004372,0,0.16719817767653758
46,0.004841,0,0.18662248912818388
47,0.004464,0,0.17100849037067714
48,0.003991,0,0.1514185131497204
49,0.002848,0,0.10407951956926899
50,0.004061,0,0.15431766411265274
51,0.00288,0,0.10540484572375235
52,0.002288,0,0.08088631186581073
53,0.004612,0,0.17713812383516253
54,0.003841,0,0.1452060468005798
55,0.002739,0,0.09956512735556015
56,0.001599,0,0.05235038310209153
57,0.006488,0,0.25483536964174774
58,0.001025,0,0.028577345206046805
59,0.001486,0,0.047670325119072265
60,0.001508,0,0.04858148685027956
61,0.00255,0,0.091737419755643
62,0.005254,0,0.20372747980948436
63,0.002377,0,0.08457237523296751
64,0.002508,0,0.0899979291778836
65,0.005433,0,0.2111410229861255
66,0.001553,0,0.05044522675502174
67,0.00529,0,0.20521847173327812
68,0.003242,0,0.12039759784634499
69,0.001306,0,0.040215365500103545
70,0.005505,0,0.214123006833713
71,0.001442,0,0.04584800165665769
72,0.005947,0,0.23242907434251397
73,0.001706,0,0.05678194243114517
74,0.002729,0,0.09915096293228413
75,0.00322,0,0.11948643611513773
76,0.002638,0,0.09538206668047217
77,0.004582,0,0.17589563056533444
78,0.005688,0,0.22170221577966454
79,0.002606,0,0.09405674052598881
80,0.004367,0,0.16699109546489957
81,0.003807,0,0.1437978877614413
82,0.005072,0,0.19618968730586042
83,0.006492,0,0.2550010354110582
84,0.005251,0,0.20360323048250153
85,0.003535,0,0.13253261544833297
86,0.001855,0,0.06295299233795817
87,0.00284,0,0.10374818803064818
88,0.003715,0,0.13998757506730172
89,0.003835,0,0.14495754814661418
90,0.001982,0,0.06821288051356388
91,0.005255,0,0.20376889625181197
92,0.00473,0,0.18202526402981983
93,0.003506,0,0.13133153862083247
94,0.001852,0,0.06282874301097535
95,0.002287,0,0.08084489542348312
96,0.00327,0,0.12155725823151792
97,0.00304,0,0.11203147649616897
98,0.001993,0,0.06866846137916753
99,0.003632,0,0.13655001035411057
100,0.001512,0,0.04874715261958998
101,0.001634,0,0.053799958583557676
102,0.00152,0,0.04907848415821081
103,0.001611,0,0.05284738041002278
104,0.000818,0,0.02000414164423276
105,0.000827,0,0.020376889625181197
106,0.002718,0,0.09869538206668046
107,0.000944,0,0.02522261337751087
108,0.002644,0,0.09563056533443778
109,0.004786,0,0.18434458480016566
110,0.004176,0,0.1590805549803272
111,0.004072,0,0.15477324497825637
112,0.002633,0,0.09517498446883411
113,0.003984,0,0.15112859805342718
114,0.001427,0,0.045226755021743635
115,0.002154,0,0.07533650859391179
116,0.006304,0,0.24721474425346862
117,0.003124,0,0.11551045765168771
118,0.002623,0,0.0947608200455581
119,0.00393,0,0.1488921101677366
120,0.001768,0,0.059349761855456616
121,0.005442,0,0.2115137709670739
122,0.002361,0,0.08390971215572582
123,0.000928,0,0.024559950300269206
124,0.000587,0,0.010436943466556221
125,0.004006,0,0.1520397597846345
126,0.001427,0,0.045226755021743635
127,0.002379,0,0.08465520811762269
128,0.004178,0,0.1591633878649824
129,0.008215,0,0.32636156554151996
130,0.003574,0,0.13414785669910953
131,0.005536,0,0.21540691654586872
132,0.003119,0,0.1153033754400497
133,0.003477,0,0.13013046179333196
134,0.005351,0,0.20774487471526196
135,0.006128,0,0.2399254504038103
136,0.003757,0,0.14172706564506107
137,0.001128,0,0.032843238765790025
138,0.005149,0,0.19937875336508593
139,0.005283,0,0.2049285566369849
140,0.001797,0,0.06055083868295713
141,0.000928,0,0.024559950300269206
142,0.007735,0,0.30648167322427
143,0.001572,0,0.05123213915924622
144,0.002089,0,0.07264443984261752
145,0.003036,0,0.11186581072685857
146,0.004811,0,0.18537999585835577
147,0.00128,0,0.03913853799958584
148,0.001071,0,0.030482501553116582
149,0.004283,0,0.16351211430938084
150,0.006878,0,0.27098778214951336
151,0.001324,0,0.04096086146200042
152,0.003299,0,0.12275833505901841
153,0.001962,0,0.06738455166701181
154,0.001252,0,0.037978877614412924
155,0.004012,0,0.1522882584386001
156,0.002011,0,0.06941395734106441
157,0.001333,0,0.04133360944294885
158,0.005266,0,0.2042244771174156
159,0.003524,0,0.13207703458272935
160,0.002377,0,0.08457237523296751
161,0.001704,0,0.056699109546489955
162,0.000479,0,0.005963967695174983
163,0.002966,0,0.10896665976392626
164,0.003304,0,0.12296541727065646
165,0.001997,0,0.06883412714847795
166,0.003095,0,0.11430938082418722
167,0.001489,0,0.04779457444605509
168,0.003834,0,0.1449161317042866
169,0.00167,0,0.05529095050735142
170,0.001497,0,0.04812590598467592
171,0.001457,0,0.04646924829157175
172,0.001677,0,0.05558086560364465
173,0.001076,0,0.030689583764754603
174,0.00086,0,0.02174363222199213
175,0.00438,0,0.1675295092151584
176,0.003786,0,0.1429281424725616
177,0.001855,0,0.06295299233795817
178,0.002804,0,0.10225719610685441
179,0.002043,0,0.07073928349554774
180,0.005375,0,0.20873886933112443
181,0.00299,0,0.10996065437978879
182,0.00303,0,0.11161731207289295
183,0.002665,0,0.09650031062331745
184,0.001397,0,0.04398426175191551
185,0.001854,0,0.06291157589563057
186,0.001763,0,0.0591426796438186
187,0.00183,0,0.06191758127976807
188,0.002341,0,0.08308138330917374
189,0.001623,0,0.053344377717954035
190,0.001303,0,0.04009111617312072
191,0.001913,0,0.0653551459929592
192,0.004399,0,0.1683164216193829
193,0.007115,0,0.2808034789811555
194,0.001118,0,0.03242907434251398
195,0.00595,0,0.2325533236694968
196,0.00213,0,0.07434251397804928
197,0.001617,0,0.0530958790639884
198,0.000984,0,0.026879271070615038
199,0.000916,0,0.02406295299233796
200,0.003135,0,0.11596603851729138
201,0.002758,0,0.10035203975978463
202,0.005353,0,0.20782770759991717
203,0.002864,0,0.10474218264651067
204,0.001651,0,0.054504038103126935
205,0.002043,0,0.07073928349554774
206,0.001903,0,0.06494098156968316
207,0.002582,0,0.09306274591012631
208,0.00065,0,0.013046179333195277
209,0.001712,0,0.05703044108511079
210,0.001708,0,0.05686477531580038
211,0.001198,0,0.035742389728722304
212,0.003555,0,0.13336094429488507
213,0.007064,0,0.2786912404224477
214,0.001368,0,0.042783184924415
215,0.001433,0,0.04547525367570926
216,0.004283,0,0.16351211430938084
217,0.000916,0,0.02406295299233796
218,0.002635,0,0.09525781735348933
219,0.00412,0,0.15676123420998136
220,0.000804,0,0.019424311451646303
221,0.001481,0,0.04746324290743425
222,0.001941,0,0.06651480637813212
223,0.00361,0,0.1356388486229033
224,0.000586,0,0.01039552702422862
225,0.000766,0,0.01785048664319735
226,0.000834,0,0.020666804721474426
227,0.00227,0,0.08014081590391385
228,0.002645,0,0.09567198177676539
229,0.000892,0,0.02306895837647546
230,0.005262,0,0.2040588113481052
231,0.001282,0,0.03922137088424104
232,0.003682,0,0.13862083247049078
233,0.003719,0,0.14015324083661213
234,0.002019,0,0.06974528887968523
235,0.001118,0,0.03242907434251398
236,0.00114,0,0.03334023607372127
237,0.001615,0,0.05301304617933319
238,0.00319,0,0.11824394284530959
239,0.001145,0,0.033547318285359284
240,0.001683,0,0.05582936425761027
241,0.006555,0,0.25761027127769726
242,0.001133,0,0.033050320977428035
243,0.001289,0,0.03951128598053427
244,0.007659,0,0.3033340236073721
245,0.001549,0,0.050279560985711326
246,0.007505,0,0.2969558914889211
247,0.000843,0,0.021039552702422862
248,0.001172,0,0.0346655622282046
249,0.001699,0,0.05649202733485194
250,0.002482,0,0.0889211016773659
251,0.001209,0,0.036197970594325946
252,0.000888,0,0.022903292607165046
253,0.001465,0,0.04680057983019258
254,0.001687,0,0.05599503002692068
255,0.001438,0,0.045682335887347277
256,0.005184,0,0.20082832884655208
257,0.005001,0,0.19324911990060054
