Node,SIR,Infected_sum,Normalized_SIR
0,0.021321,0,0.715504640174049
1,0.023366,0,0.7850222660366455
2,0.013993,0,0.4663969813373219
3,0.01402,0,0.4673148179624026
4,0.02969,0,1.0
5,0.018726,0,0.6272903423190672
6,0.014459,0,0.4822381616072338
7,0.017404,0,0.5823503416391882
8,0.009807,0,0.3240983105007308
9,0.010199,0,0.33742393853894004
10,0.013674,0,0.4555529115817384
11,0.011276,0,0.37403542169493825
12,0.021057,0,0.7065302376177041
13,0.012104,0,0.40218241153074746
14,0.009573,0,0.3161437264166978
15,0.011442,0,0.37967841724173096
16,0.014066,0,0.46887853961994763
17,0.00926,0,0.30550362035557665
18,0.014696,0,0.4902947275384981
19,0.003678,0,0.11574939660740388
20,0.006313,0,0.20532345242546826
21,0.012041,0,0.4000407927388924
22,0.012661,0,0.4211170411666723
23,0.009616,0,0.3176054662270115
24,0.011339,0,0.3761770404867933
25,0.004817,0,0.15446850460618008
26,0.006529,0,0.21266614542611414
27,0.009654,0,0.31889723629193995
28,0.004785,0,0.15338069823571404
29,0.006793,0,0.22164054798245914
30,0.012169,0,0.40439201822075665
31,0.0122,0,0.4054458306421457
32,0.01093,0,0.36227351531427404
33,0.012502,0,0.415712003263419
34,0.007643,0,0.25053540469796376
35,0.006923,0,0.2260597613624775
36,0.008216,0,0.2700139375191215
37,0.0044,0,0.1402930278410443
38,0.01159,0,0.38470952170513645
39,0.006937,0,0.22653567664955634
40,0.004274,0,0.1360097902573342
41,0.005156,0,0.1659924533433049
42,0.005898,0,0.19121596355848658
43,0.01049,0,0.3473161777203657
44,0.0056,0,0.18108576673352142
45,0.00648,0,0.211000441921338
46,0.010351,0,0.34259101879865383
47,0.007096,0,0.2319407145528096
48,0.004348,0,0.13852534248903695
49,0.009851,0,0.3255940442601217
50,0.007041,0,0.23007104735357106
51,0.006772,0,0.22092667505184077
52,0.004806,0,0.1540945711663324
53,0.005534,0,0.17884216609443518
54,0.002986,0,0.09222558384607539
55,0.004506,0,0.1438963864432131
56,0.007011,0,0.22905122888125912
57,0.007576,0,0.24825781010980044
58,0.008375,0,0.2754189754223748
59,0.006814,0,0.22235442091307744
60,0.004681,0,0.14984532753169935
61,0.004408,0,0.14056497943366078
62,0.003123,0,0.0968827548696332
63,0.007904,0,0.2594078254070775
64,0.012106,0,0.4022503994289016
65,0.003314,0,0.10337559914335248
66,0.008312,0,0.2732773566305197
67,0.002928,0,0.09025393479960567
68,0.006023,0,0.1954652071931196
69,0.006264,0,0.2036577489206921
70,0.006413,0,0.2087228473331747
71,0.004391,0,0.13998708229935072
72,0.005141,0,0.1654825441071489
73,0.005295,0,0.17071761226501683
74,0.004147,0,0.13169255872454702
75,0.004623,0,0.14787367848522964
76,0.006484,0,0.21113641771764627
77,0.006164,0,0.2002583540129857
78,0.004275,0,0.13604378420641125
79,0.005767,0,0.18676275622939117
80,0.005146,0,0.16565251385253427
81,0.005251,0,0.16922187850562598
82,0.003545,0,0.11122820138015431
83,0.002764,0,0.08467892715096713
84,0.003974,0,0.12581160553421492
85,0.00427,0,0.13587381446102595
86,0.003148,0,0.0977326035965598
87,0.003195,0,0.09933031920318183
88,0.009243,0,0.30492572322126654
89,0.007552,0,0.2474419553319509
90,0.010684,0,0.35391100384131624
91,0.002214,0,0.06598225515858176
92,0.006342,0,0.20630927694870313
93,0.0029,0,0.08930210422544786
94,0.00317,0,0.09848047047625523
95,0.004279,0,0.1361797600027195
96,0.004716,0,0.1510351157493966
97,0.003356,0,0.10480334500458917
98,0.004563,0,0.14583404154060578
99,0.005929,0,0.19226977597987557
100,0.004364,0,0.13906924567426998
101,0.003667,0,0.11537546316755617
102,0.002674,0,0.08161947173403135
103,0.005532,0,0.17877417819628105
104,0.003411,0,0.10667301220382772
105,0.005973,0,0.1937655097392664
106,0.00411,0,0.13043478260869565
107,0.003514,0,0.11017438895876533
108,0.00775,0,0.2541727572492096
109,0.004875,0,0.15644015365264982
110,0.004855,0,0.15576027467110853
111,0.00745,0,0.24397457252609034
112,0.004319,0,0.13753951796580208
113,0.003547,0,0.11129618927830845
114,0.003451,0,0.10803277016691029
115,0.008468,0,0.27858041268654177
116,0.002003,0,0.0588095319033212
117,0.004915,0,0.1577999116157324
118,0.005121,0,0.16480266512560762
119,0.004867,0,0.1561682020600333
120,0.006898,0,0.22520991263555085
121,0.00363,0,0.11411768705170477
122,0.003153,0,0.09790257334194512
123,0.005953,0,0.1930856307577251
124,0.0038,0,0.1198966583948057
125,0.002476,0,0.07488866981677261
126,0.00802,0,0.26335112350001694
127,0.003683,0,0.11591936635278918
128,0.004328,0,0.13784546350749566
129,0.009998,0,0.3305911547744501
130,0.003545,0,0.11122820138015431
131,0.00311,0,0.09644083353163137
132,0.005526,0,0.17857021450181865
133,0.006608,0,0.21535166740320222
134,0.002892,0,0.08903015263283134
135,0.004714,0,0.15096712785124247
136,0.004356,0,0.13879729408165345
137,0.00601,0,0.19502328585511777
138,0.006157,0,0.20002039636944624
139,0.004661,0,0.14916544855015806
140,0.005574,0,0.18020192405751775
141,0.004161,0,0.13216847401162593
142,0.005789,0,0.18751062310908656
143,0.002761,0,0.08457694530373593
144,0.002921,0,0.09001597715606623
145,0.002225,0,0.06635618859842947
146,0.008975,0,0.29581534486861333
147,0.003878,0,0.12254818642281672
148,0.006487,0,0.21123839956487744
149,0.007948,0,0.26090355916646835
150,0.007614,0,0.2495495801747289
151,0.002172,0,0.06455450929734506
152,0.005688,0,0.1840772342523031
153,0.004497,0,0.14359044090151954
154,0.004036,0,0.12791923037699288
155,0.002739,0,0.08382907842404053
156,0.00449,0,0.14335248325798008
157,0.003991,0,0.126389502668525
158,0.00538,0,0.17360709793656728
159,0.003956,0,0.12519971445082775
160,0.007268,0,0.23778767379406465
161,0.003497,0,0.10959649182445524
162,0.007652,0,0.2508413502396573
163,0.003889,0,0.12292211986266445
164,0.00304,0,0.09406125709623687
165,0.00588,0,0.19060407247509942
166,0.002932,0,0.09038991059591392
167,0.004193,0,0.13325628038209197
168,0.004005,0,0.12686541795560388
169,0.004018,0,0.12730733929360574
170,0.002907,0,0.08954006186898732
171,0.002275,0,0.0680558860522827
172,0.005199,0,0.16745419315361865
173,0.004777,0,0.15310874664309754
174,0.002808,0,0.08617466091035794
175,0.001972,0,0.057755719481932206
176,0.003782,0,0.11928476731141856
177,0.003526,0,0.1105823163476901
178,0.006803,0,0.22198048747322977
179,0.002713,0,0.08294523574803686
180,0.004085,0,0.12958493388176903
181,0.001985,0,0.05819764081993404
182,0.003899,0,0.12326205935343508
183,0.003109,0,0.09640683958255429
184,0.00328,0,0.1022198048747323
185,0.004861,0,0.1559642383655709
186,0.00458,0,0.14641193867491586
187,0.003008,0,0.09297345072577079
188,0.003062,0,0.09480912397593227
189,0.001735,0,0.04969915355066798
190,0.002283,0,0.06832783764489919
191,0.005907,0,0.19152190910018016
192,0.004581,0,0.1464459326239929
193,0.004534,0,0.1448482170173709
194,0.002236,0,0.06673012203827719
195,0.002833,0,0.08702450963728454
196,0.003814,0,0.12037257368188461
197,0.00481,0,0.15423054696264066
198,0.005492,0,0.1774144202331985
199,0.002342,0,0.07033348064044598
200,0.005409,0,0.17459292245980215
201,0.001651,0,0.04684366182819458
202,0.002901,0,0.08933609817452494
203,0.001859,0,0.05391440323622395
204,0.005176,0,0.16667233232484618
205,0.00457,0,0.14607199918414523
206,0.003349,0,0.10456538736104971
207,0.002278,0,0.06815786789951388
208,0.002422,0,0.07305299656661113
209,0.001611,0,0.04548390386511201
210,0.001558,0,0.043682224564027594
211,0.005624,0,0.18190162151137096
212,0.006656,0,0.2169833769589013
213,0.001798,0,0.051840772342523024
214,0.002733,0,0.08362511472957815
215,0.003928,0,0.12424788387666995
216,0.003681,0,0.11585137845463506
217,0.003142,0,0.09752863990209742
218,0.001144,0,0.02960872964612299
219,0.003791,0,0.11959071285311215
220,0.002874,0,0.0884182615494442
221,0.006646,0,0.21664343746813067
222,0.004238,0,0.13478600809055985
223,0.002446,0,0.07386885134446067
224,0.002287,0,0.06846381344120747
225,0.003626,0,0.11398171125539654
226,0.001736,0,0.049733147499745035
227,0.004455,0,0.1421626950402828
228,0.004736,0,0.15171499473093789
229,0.003012,0,0.09310942652207907
230,0.002802,0,0.08597069721589556
231,0.005187,0,0.16704626576469386
232,0.003472,0,0.10874664309752861
233,0.005328,0,0.17183941258455995
234,0.00258,0,0.07842404052078729
235,0.002835,0,0.08709249753543868
236,0.004306,0,0.13709759662780024
237,0.003938,0,0.12458782336744058
238,0.003113,0,0.09654281537886254
239,0.005623,0,0.1818676275622939
240,0.004254,0,0.1353299112757929
241,0.003727,0,0.11741510011218001
242,0.00134,0,0.036271543665227585
243,0.006107,0,0.198320698915593
244,0.002523,0,0.07648638542339464
245,0.002239,0,0.06683210388550836
246,0.00381,0,0.12023659788557636
247,0.005188,0,0.16708025971377094
248,0.005959,0,0.1932895944521875
249,0.004309,0,0.13719957847503145
250,0.003015,0,0.09321140836931024
251,0.003022,0,0.0934493660128497
252,0.004236,0,0.13471802019240575
253,0.003688,0,0.1160893360981745
254,0.001618,0,0.04572186150865146
255,0.00331,0,0.10323962334704422
256,0.002166,0,0.06435054560288268
257,0.002605,0,0.07927388924771389
258,0.004603,0,0.14719379950368836
259,0.006056,0,0.19658700751266273
260,0.00329,0,0.10255974436550293
261,0.003508,0,0.10997042526430295
262,0.004044,0,0.1281911819696094
263,0.001749,0,0.050175068837746875
264,0.004503,0,0.14379440459598192
265,0.006121,0,0.19879661420267192
266,0.002863,0,0.08804432810959649
267,0.002688,0,0.08209538702111022
268,0.00191,0,0.055648094639154225
269,0.003556,0,0.11160213482000204
270,0.003965,0,0.12550565999252133
